Date,SMALL LoOP,ME1 OP2,ME1 OP3,ME1 OP4,SMALL HiOP,ME2 OP1,ME2 OP2,ME2 OP3,ME2 OP4,ME2 OP5,ME3 OP1,ME3 OP2,ME3 OP3,ME3 OP4,ME3 OP5,ME4 OP1,ME4 OP2,ME4 OP3,ME4 OP4,ME4 OP5,BIG LoOP,ME5 OP2,ME5 OP3,ME5 OP4,BIG HiOP
201808   ,3.69   ,1.91   ,2.30   ,3.25   ,4.73   ,5.85   ,2.95   ,2.53   ,1.58  ,-1.08   ,5.05   ,5.41   ,2.58   ,2.70   ,3.49   ,3.43   ,1.62   ,2.51   ,1.29   ,2.64   ,2.40   ,0.88   ,1.96   ,3.46   ,6.11
201809  ,-1.86  ,-2.80  ,-2.80  ,-2.14  ,-0.14  ,-1.49  ,-2.42  ,-1.47  ,-3.23  ,-1.71  ,-0.32  ,-2.42  ,-0.76  ,-1.85  ,-1.63  ,-0.62  ,-0.53   ,0.63  ,-1.08  ,-1.04  ,-0.96  ,-0.45   ,1.66   ,1.01   ,0.68
201810 ,-12.23  ,-8.89 ,-10.88  ,-9.78 ,-11.98 ,-13.39  ,-9.79  ,-9.40 ,-10.30 ,-12.08 ,-11.14  ,-9.82  ,-9.95 ,-10.44 ,-12.08 ,-10.42  ,-7.73 ,-10.08  ,-7.23  ,-9.32  ,-7.97  ,-6.39  ,-7.04  ,-5.11  ,-8.41
201811  ,-0.95  ,-0.18  ,-1.01  ,-2.67  ,-1.93   ,0.35   ,2.48   ,2.77  ,-0.52   ,0.98   ,1.61   ,1.15   ,1.61   ,2.23   ,2.56   ,1.86   ,0.79   ,2.14   ,3.36   ,3.22   ,1.67   ,2.67   ,2.13   ,2.60   ,0.55
201812 ,-11.54 ,-10.09  ,-9.57 ,-11.17 ,-11.81 ,-11.02 ,-12.08 ,-10.64 ,-11.68 ,-12.36 ,-11.26 ,-11.06 ,-12.44 ,-10.91 ,-11.73  ,-9.71 ,-10.57 ,-10.11  ,-9.12 ,-10.55  ,-7.83 ,-10.64  ,-8.04  ,-8.29  ,-8.95
201901  ,11.42   ,8.70  ,12.11  ,10.31  ,11.58  ,12.06  ,10.71   ,9.41  ,11.17  ,13.96  ,15.64  ,10.32  ,12.17  ,11.60  ,13.19  ,13.40   ,9.46  ,10.10   ,9.50  ,10.16   ,8.64   ,9.55   ,7.93   ,6.93   ,8.08
201902   ,5.09   ,5.60   ,3.91   ,3.42   ,4.98   ,5.08   ,4.46   ,5.11   ,3.77   ,3.93   ,6.21   ,4.87   ,6.47   ,4.49   ,6.98   ,3.82   ,4.13   ,4.15   ,4.48   ,4.80   ,0.68   ,3.91   ,2.92   ,3.64   ,3.14
201903  ,-2.11  ,-3.28  ,-3.50  ,-6.12  ,-3.04  ,-1.33  ,-2.51  ,-2.52  ,-2.23  ,-2.65  ,-0.60  ,-2.46  ,-0.94  ,-1.25  ,-1.65   ,0.10  ,-1.10   ,2.22   ,0.40   ,1.54  ,-0.60  ,-0.59   ,1.30   ,2.43   ,3.51
201904   ,1.40   ,2.76   ,2.95   ,2.96   ,1.52  ,-0.19   ,4.14   ,3.31   ,6.49   ,4.44   ,2.53   ,6.42   ,3.73   ,4.05   ,4.42   ,3.08   ,3.69   ,4.72   ,3.39   ,3.82   ,4.11   ,5.80   ,1.63   ,5.45   ,4.07
201905  ,-6.21  ,-6.75  ,-7.73  ,-7.49  ,-8.27  ,-7.79  ,-8.76  ,-8.56 ,-10.31 ,-11.03  ,-7.40  ,-7.67  ,-5.65 ,-10.39  ,-5.63  ,-4.72  ,-6.77  ,-4.39  ,-7.37  ,-7.15  ,-8.10  ,-7.35  ,-5.48  ,-6.05  ,-6.81
201906   ,6.06   ,6.83   ,6.97   ,8.06   ,6.79   ,7.60   ,7.76   ,8.41   ,9.27   ,9.09   ,6.04   ,6.50   ,9.12   ,8.11   ,8.22   ,8.40   ,7.37   ,6.56   ,9.24   ,8.20   ,7.82   ,7.65   ,4.91   ,7.19   ,7.57
201907  ,-1.44   ,0.63  ,-0.48  ,-0.35  ,-4.37   ,0.31   ,1.63  ,-0.61   ,0.15  ,-1.10   ,2.36   ,1.49   ,1.48   ,1.15   ,1.66   ,0.71   ,1.23   ,1.36   ,0.33   ,0.92   ,0.18   ,2.52   ,0.16   ,0.76   ,2.38
201908  ,-5.72  ,-6.22  ,-5.11  ,-6.07  ,-9.36  ,-4.86  ,-4.00  ,-4.83  ,-6.64  ,-8.60  ,-6.06  ,-5.71  ,-4.53  ,-4.42  ,-6.12  ,-3.60  ,-1.97  ,-3.95  ,-3.24  ,-2.25  ,-3.53  ,-2.93  ,-2.34  ,-2.29   ,0.47
201909  ,-0.36   ,5.17   ,4.23   ,4.70   ,5.69  ,-1.66   ,3.36   ,4.25   ,4.79   ,2.88   ,0.71   ,2.92   ,3.01   ,2.10   ,3.86  ,-2.18   ,3.14   ,2.95   ,2.62   ,2.12   ,1.15   ,3.60   ,2.98   ,0.14   ,1.31
201910   ,1.70   ,1.38   ,1.03   ,0.49  ,-0.25   ,2.99   ,0.88   ,1.18   ,3.04   ,4.60  ,-0.75   ,0.28   ,2.36   ,2.05  ,-0.30   ,1.59   ,0.25  ,-0.79   ,1.30   ,2.94   ,1.90   ,1.50   ,2.25   ,2.92   ,2.55
201911   ,6.07   ,1.69   ,2.28   ,2.60   ,4.68   ,6.36   ,2.45   ,2.70   ,2.63   ,4.46   ,6.44   ,2.10   ,4.51   ,3.14   ,3.84   ,5.99   ,3.87   ,4.44   ,3.48   ,4.97   ,4.43   ,3.36   ,3.75   ,3.60   ,3.85
201912   ,7.11   ,4.73   ,3.54   ,4.53   ,6.55   ,3.08   ,2.56   ,4.99   ,2.64   ,3.88   ,1.89   ,3.49   ,2.77   ,2.09   ,3.07   ,1.33   ,2.72   ,1.46   ,3.90   ,2.75   ,2.41   ,2.73   ,2.72   ,2.27   ,3.81
202001  ,-4.23  ,-6.07  ,-6.19  ,-5.82  ,-8.08  ,-3.94  ,-2.14  ,-3.78  ,-3.85  ,-6.20  ,-0.48  ,-2.35  ,-2.71  ,-3.35  ,-3.85   ,0.07  ,-0.37   ,0.01  ,-1.69  ,-4.41   ,3.81  ,-0.80  ,-2.31  ,-0.77   ,2.31
202002  ,-7.21  ,-9.63 ,-10.26  ,-8.18 ,-13.00  ,-7.41  ,-9.34  ,-9.02 ,-11.24  ,-9.79  ,-6.56  ,-9.71  ,-9.51  ,-9.57 ,-10.67  ,-6.03  ,-9.59  ,-8.76 ,-10.36  ,-9.00  ,-7.02  ,-9.97  ,-8.73  ,-6.88  ,-7.73
202003 ,-23.92 ,-25.00 ,-24.47 ,-31.17 ,-33.47 ,-19.48 ,-21.43 ,-20.65 ,-27.64 ,-33.18 ,-18.51 ,-22.36 ,-27.57 ,-20.53 ,-24.89 ,-18.50 ,-19.90 ,-21.28 ,-20.44 ,-11.73 ,-15.44 ,-16.31 ,-17.48  ,-8.18  ,-8.85
202004  ,16.97  ,13.69  ,14.56  ,18.05  ,28.69  ,17.74  ,13.02  ,14.98  ,19.19  ,24.80  ,15.56  ,16.71  ,15.94  ,14.62  ,16.85  ,16.35  ,12.47  ,13.28  ,15.29  ,14.05  ,11.04  ,13.23  ,11.08  ,12.06  ,14.14
202005   ,6.84   ,3.25   ,5.71   ,6.26   ,6.87   ,7.44   ,6.68   ,8.13   ,8.42  ,12.42   ,6.61   ,4.60   ,7.27   ,7.23   ,8.18  ,11.21   ,6.64   ,7.57   ,6.37   ,6.72   ,5.85   ,4.11   ,3.90   ,5.99   ,4.52
202006   ,5.94   ,4.58   ,5.04   ,6.11   ,7.52   ,2.66   ,3.07   ,1.33   ,5.75   ,1.91   ,3.34   ,1.38   ,3.10   ,0.05   ,1.62   ,2.60   ,1.36   ,1.28   ,3.04   ,1.73   ,2.55   ,0.18  ,-1.31  ,-0.41   ,6.50
202007   ,3.34   ,1.25   ,4.82   ,2.88   ,2.61   ,4.80   ,2.61   ,5.14   ,3.85   ,3.88   ,4.43   ,3.51   ,4.19   ,4.40   ,4.40   ,7.82   ,5.25   ,7.64   ,5.16   ,4.25   ,4.15   ,5.87   ,5.87   ,5.34   ,6.98
202008   ,6.11   ,6.21   ,7.28   ,8.66   ,9.69   ,6.08   ,2.60   ,4.58   ,7.32   ,6.23   ,4.32   ,1.70   ,5.73   ,6.89   ,6.82   ,2.27   ,2.62   ,3.04   ,3.64   ,4.61   ,8.05   ,7.56   ,5.77   ,8.35  ,10.08
202009  ,-4.34  ,-5.56  ,-5.02  ,-4.39  ,-4.11  ,-3.14  ,-4.72  ,-4.26  ,-1.26  ,-4.65   ,0.27  ,-6.58  ,-1.44  ,-1.71  ,-3.43  ,-1.09  ,-2.04  ,-1.48  ,-1.90  ,-0.96  ,-3.15  ,-4.88  ,-4.86  ,-1.67  ,-4.99
202010   ,0.85   ,4.56   ,2.90   ,3.78   ,0.94   ,2.06   ,4.24   ,2.52   ,3.96   ,2.33   ,3.69   ,2.78   ,2.28   ,2.49  ,-0.11   ,0.04   ,0.79  ,-0.47   ,1.48   ,0.16  ,-2.57  ,-2.53   ,0.65  ,-3.14  ,-5.01
202011  ,21.03  ,18.33  ,16.90  ,18.56  ,23.85  ,19.94  ,16.27  ,15.42  ,21.58  ,18.84  ,14.94  ,15.76  ,14.02  ,16.13  ,14.03  ,16.26  ,11.17  ,12.74  ,10.90  ,14.62  ,17.72  ,15.98  ,10.52  ,11.76   ,9.14
202012  ,10.24   ,9.27   ,9.08   ,8.05  ,10.06  ,11.40   ,8.01   ,7.76   ,8.91   ,6.20   ,7.02   ,6.55   ,8.62   ,6.01   ,3.99   ,7.14   ,4.08   ,3.07   ,5.08   ,4.30   ,1.55   ,7.71   ,2.47   ,1.13   ,5.02
202101  ,14.27   ,3.53   ,3.46   ,3.13   ,4.22   ,4.53   ,2.23  ,-0.42   ,3.23   ,4.23   ,2.53   ,2.89  ,-0.31  ,-1.07   ,0.71   ,1.10  ,-0.38   ,0.00  ,-1.20  ,-2.27  ,-0.12   ,0.02   ,1.89  ,-3.07  ,-1.63
202102   ,5.93  ,11.20  ,11.24  ,13.03  ,13.17   ,2.64   ,8.62  ,11.63  ,11.29   ,6.46   ,2.45   ,8.35   ,7.64   ,8.73   ,6.83   ,4.44   ,6.01   ,4.88   ,6.55   ,4.74   ,5.83   ,3.14   ,4.83   ,2.09  ,-0.24
202103  ,-0.45   ,5.42   ,5.55   ,4.14   ,3.45  ,-3.22   ,4.19   ,6.93   ,3.45   ,6.35  ,-2.74   ,2.55   ,6.06   ,4.06   ,6.79  ,-3.59   ,6.29   ,4.58   ,6.19   ,4.04  ,-2.95   ,4.52   ,3.39   ,6.33   ,3.37
202104   ,0.41   ,3.26   ,2.16   ,2.25   ,5.73   ,2.55   ,3.20   ,3.70   ,3.63   ,5.54   ,5.20   ,4.42   ,4.26   ,4.00   ,4.93   ,4.64   ,4.56   ,5.26   ,4.92   ,5.43   ,5.14   ,4.76   ,6.92   ,4.75   ,5.70
202105   ,1.06   ,4.90   ,4.45   ,3.78   ,4.79   ,0.54   ,1.80   ,2.34   ,2.19   ,2.43  ,-1.88  ,-0.59   ,1.42   ,1.83   ,0.20   ,0.90   ,2.24   ,1.63   ,1.30   ,1.71  ,-0.11   ,0.95   ,2.34   ,2.20  ,-1.22
202106   ,3.87   ,0.78   ,1.54  ,-0.54  ,-1.07   ,2.46  ,-2.34  ,-1.78  ,-0.97  ,-0.96   ,1.52  ,-1.57  ,-1.30   ,0.76  ,-1.73   ,4.84  ,-1.59  ,-0.09   ,0.04   ,0.23   ,4.41   ,0.56   ,1.02   ,3.29   ,4.74
202107  ,-7.69  ,-2.05  ,-1.64  ,-2.99  ,-0.98  ,-7.96  ,-2.63   ,1.09  ,-1.64  ,-0.79  ,-7.17  ,-1.41   ,0.83   ,1.12   ,0.29  ,-7.07  ,-0.15   ,2.61   ,2.80   ,0.14  ,-0.71  ,-0.42   ,1.93   ,4.11   ,3.21
202108   ,2.59   ,1.03   ,1.84   ,0.58   ,0.49   ,1.30   ,1.93   ,0.90   ,1.35   ,1.49   ,0.34   ,3.09   ,1.39   ,1.59   ,1.76   ,3.62   ,3.27   ,3.05   ,1.53   ,3.97   ,1.55   ,2.61   ,3.51   ,4.69   ,2.47
202109  ,-2.60   ,0.08  ,-3.14  ,-2.23  ,-4.23  ,-2.63  ,-3.00  ,-3.00  ,-2.84  ,-3.36  ,-3.30  ,-0.84  ,-1.20  ,-4.54  ,-4.23  ,-1.07  ,-3.86  ,-3.44  ,-5.58  ,-4.75  ,-3.28  ,-0.49  ,-4.75  ,-6.35  ,-5.76
202110   ,1.64   ,4.89   ,4.96   ,4.92   ,5.81   ,3.37   ,3.69   ,4.26   ,4.94   ,3.97   ,4.04   ,4.56   ,4.22   ,4.93   ,4.82   ,4.74   ,6.23   ,4.96   ,7.23   ,4.36   ,3.61  ,10.32   ,5.55   ,7.77   ,7.08
202111  ,-8.63  ,-2.95  ,-2.46  ,-3.90  ,-4.49  ,-7.38  ,-1.93  ,-0.26  ,-1.98  ,-1.50  ,-8.68  ,-6.07  ,-2.87  ,-3.00  ,-4.05  ,-8.39  ,-3.66  ,-2.60  ,-3.10  ,-0.57  ,-7.57  ,-4.82  ,-2.98   ,0.44   ,1.52
202112  ,-1.48   ,4.60   ,4.57   ,4.09   ,2.09   ,0.41   ,4.42   ,5.19   ,4.66   ,3.83  ,-1.13   ,3.51   ,6.32   ,4.46   ,4.33  ,-1.74   ,3.50   ,6.83   ,5.26   ,4.56  ,-2.31   ,2.23   ,5.73   ,2.81   ,4.80
202201 ,-10.43  ,-3.26  ,-5.23  ,-4.93  ,-8.15  ,-8.11  ,-4.20  ,-9.09  ,-7.77  ,-6.30 ,-10.80  ,-5.73  ,-6.24  ,-6.88  ,-8.32  ,-6.42  ,-3.32  ,-5.26  ,-7.57  ,-7.83  ,-9.01   ,0.45  ,-5.54  ,-8.19  ,-5.17
202202   ,3.28   ,1.23  ,-0.32   ,1.63   ,3.20   ,0.98   ,2.62  ,-0.64   ,0.31  ,-0.98   ,1.18   ,3.44   ,1.67  ,-0.31  ,-1.05   ,2.88   ,0.77  ,-0.62  ,-0.72  ,-0.96  ,-1.05  ,-0.67  ,-3.91  ,-4.50  ,-2.91
202203   ,3.73   ,2.76   ,0.50   ,2.04   ,2.03   ,4.11  ,-0.49   ,0.71  ,-0.88   ,0.71   ,5.48  ,-0.71   ,0.43  ,-0.09   ,1.12   ,3.02   ,2.02   ,4.30   ,2.72   ,0.37   ,1.77   ,5.17   ,2.19   ,3.56   ,4.42
202204 ,-11.01  ,-6.90  ,-6.61  ,-6.53  ,-8.35 ,-12.80  ,-6.32  ,-7.02  ,-7.54  ,-8.34 ,-11.17  ,-8.26  ,-7.14  ,-6.59  ,-5.41 ,-10.25  ,-7.54  ,-6.66  ,-6.47  ,-6.00 ,-12.24  ,-9.38  ,-8.54 ,-10.95  ,-8.65
202205  ,-1.51   ,2.50   ,2.22   ,2.56  ,-0.40  ,-1.65   ,2.01   ,1.67   ,1.88   ,3.06  ,-2.20   ,1.48   ,2.38   ,1.96   ,1.85  ,-2.05   ,2.55   ,2.38   ,1.03  ,-1.16  ,-3.27   ,1.17   ,3.45  ,-1.13  ,-1.40
202206  ,-9.24  ,-8.43  ,-6.70 ,-10.32  ,-9.51 ,-10.07  ,-8.15  ,-7.46  ,-7.43  ,-9.36 ,-11.01  ,-7.68  ,-8.37  ,-9.38  ,-9.61 ,-13.97 ,-11.71  ,-8.41  ,-7.57  ,-6.96 ,-11.32 ,-11.29  ,-8.84  ,-6.80  ,-6.93
202207   ,8.63   ,7.42   ,8.24  ,10.39  ,14.36   ,9.43   ,9.61   ,9.95   ,9.75  ,13.10   ,9.95   ,8.73   ,9.14  ,11.56  ,12.45   ,9.42   ,7.24   ,7.59  ,10.88  ,11.98   ,8.67   ,4.95  ,11.13   ,8.52  ,10.47
202208   ,0.72  ,-3.65  ,-3.92  ,-6.03  ,-1.73  ,-1.10  ,-3.06  ,-3.83  ,-4.64  ,-5.17   ,0.26  ,-3.28  ,-3.77  ,-2.94  ,-4.22  ,-0.54  ,-2.34  ,-2.87  ,-4.11  ,-3.10  ,-2.24  ,-2.24  ,-3.49  ,-4.69  ,-4.70
202209 ,-10.10  ,-7.40 ,-11.13 ,-11.73 ,-11.64  ,-8.93  ,-9.72 ,-12.13  ,-9.76 ,-12.08  ,-7.77  ,-8.67  ,-8.63 ,-10.30 ,-11.66  ,-9.87  ,-8.37 ,-10.08  ,-9.11  ,-8.52  ,-9.95  ,-8.38  ,-6.73  ,-9.34  ,-9.95
202210   ,6.71  ,13.45  ,11.33   ,7.72  ,13.04   ,8.27  ,11.81  ,11.96  ,11.96  ,12.42   ,7.80   ,7.31  ,10.74  ,11.70   ,8.59   ,5.82   ,8.30   ,7.25   ,8.27  ,10.56   ,8.66  ,10.50   ,8.69   ,5.11   ,8.97
202211  ,-1.44   ,3.51   ,5.75   ,5.73   ,2.88   ,2.01   ,3.69   ,6.38   ,6.05   ,8.63   ,2.53   ,6.70   ,5.62   ,5.56   ,5.49   ,3.09   ,7.77   ,6.42   ,7.46   ,6.26   ,2.57   ,5.85   ,3.19   ,6.24   ,5.55
202212  ,-5.29  ,-5.93  ,-4.69  ,-3.78  ,-5.78  ,-7.18  ,-5.39  ,-6.06  ,-5.50  ,-6.01  ,-7.34  ,-5.40  ,-3.83  ,-4.75  ,-5.92  ,-5.84  ,-4.91  ,-4.84  ,-4.94  ,-4.67  ,-6.36  ,-4.40  ,-6.98  ,-6.51  ,-6.25
202301  ,12.04   ,6.15   ,8.94  ,12.54  ,12.06  ,10.59   ,7.67  ,12.65  ,10.50  ,12.00  ,12.72   ,9.32   ,9.88  ,10.43  ,11.01   ,9.99   ,7.20   ,6.81   ,7.37   ,8.11   ,8.90   ,4.30   ,6.42   ,7.78   ,5.40
202302  ,-3.66  ,-1.62  ,-1.26  ,-2.68  ,-0.14  ,-2.30  ,-2.19  ,-1.82  ,-0.52   ,0.14  ,-2.63  ,-1.27  ,-1.43  ,-1.89  ,-2.73  ,-2.70  ,-3.59  ,-2.89  ,-2.51  ,-1.44  ,-1.61  ,-3.94  ,-1.63  ,-3.57  ,-1.17
202303  ,-5.86  ,-7.45  ,-4.82  ,-4.10  ,-5.38  ,-2.78  ,-5.32  ,-3.08  ,-2.42  ,-4.68  ,-2.28  ,-1.66  ,-3.27  ,-0.93  ,-2.75   ,0.50  ,-4.35  ,-0.57   ,0.95  ,-1.00   ,3.30  ,-3.36  ,-0.80   ,7.14   ,7.56
202304  ,-1.62  ,-4.22  ,-2.49  ,-0.53  ,-0.68  ,-1.65  ,-1.63  ,-2.46  ,-0.77  ,-0.73  ,-2.36  ,-1.56  ,-1.11   ,0.71   ,1.52  ,-3.31  ,-1.11   ,1.49  ,-0.21  ,-1.53   ,0.15   ,1.12   ,0.04   ,2.81   ,1.99
202305   ,1.15  ,-1.70  ,-0.26  ,-1.41  ,-2.64  ,-0.41  ,-2.63  ,-1.84  ,-4.24  ,-3.37   ,1.17  ,-2.39  ,-4.69  ,-2.95  ,-4.08   ,3.67  ,-4.02  ,-5.48  ,-2.42  ,-4.12  ,-0.36  ,-4.21  ,-3.26   ,4.71   ,2.31
202306   ,4.92   ,7.52   ,8.77   ,7.65   ,8.77   ,7.00   ,7.90   ,9.50  ,10.17  ,11.30   ,8.50   ,5.98   ,9.51  ,11.08  ,11.77   ,7.46   ,6.65   ,7.39   ,8.94  ,10.43   ,5.10   ,5.91   ,7.61   ,6.10   ,6.75
202307   ,4.99   ,8.23   ,7.20   ,7.22   ,8.52   ,7.00   ,5.92   ,4.88   ,4.41   ,7.58   ,4.81   ,3.30   ,3.20   ,3.55   ,5.23   ,6.57   ,2.33   ,3.57   ,3.07   ,1.90   ,2.77   ,4.69   ,3.92   ,4.18   ,2.17
202308  ,-7.44  ,-4.00  ,-3.49  ,-3.76  ,-3.36  ,-7.38  ,-5.68  ,-3.72  ,-2.39  ,-1.65  ,-4.74  ,-1.32  ,-3.27  ,-2.33  ,-1.35  ,-6.37  ,-3.27  ,-2.59  ,-4.48  ,-1.29  ,-2.07  ,-4.18  ,-3.20   ,0.34  ,-0.84
202309  ,-6.94  ,-5.91  ,-4.53  ,-3.16  ,-0.95  ,-7.32  ,-4.58  ,-6.78  ,-3.53  ,-2.92  ,-5.22  ,-5.72  ,-5.52  ,-5.16  ,-4.75  ,-5.19  ,-4.57  ,-4.92  ,-4.20  ,-4.38  ,-3.85  ,-3.51  ,-2.83  ,-4.29  ,-5.38
202310  ,-8.84  ,-5.06  ,-5.53  ,-5.27  ,-4.48  ,-8.96  ,-4.85  ,-4.51  ,-6.34  ,-4.24  ,-9.76  ,-5.39  ,-4.57  ,-5.68  ,-4.80  ,-4.88  ,-5.42  ,-5.69  ,-4.85  ,-5.49  ,-1.52  ,-3.37  ,-1.92  ,-3.30  ,-0.01
202311   ,9.54   ,8.75   ,8.19   ,3.49   ,7.08  ,12.26   ,7.28   ,8.25   ,8.07   ,7.61   ,8.15   ,9.51   ,9.23   ,8.86   ,7.03  ,13.51   ,6.63   ,9.20   ,7.47   ,9.66  ,12.94  ,11.76   ,7.89   ,7.53   ,9.64
202312  ,12.62  ,11.60  ,12.06   ,9.79   ,9.30  ,12.33  ,10.35  ,12.21   ,8.86   ,9.19  ,12.18   ,7.22   ,7.85  ,10.74   ,7.20   ,7.92   ,6.17   ,6.02   ,6.57   ,7.56   ,4.46   ,7.59   ,5.86   ,3.49   ,3.33
202401  ,-2.99  ,-4.42  ,-2.75  ,-1.93  ,-2.22  ,-5.30  ,-3.89  ,-3.29  ,-2.67  ,-2.02  ,-3.50  ,-0.07  ,-0.74  ,-2.56  ,-1.71  ,-2.31  ,-1.92   ,0.30  ,-1.64  ,-0.54   ,5.14   ,0.45   ,3.19   ,2.10   ,1.73
202402   ,7.13   ,0.90   ,2.61   ,3.39   ,4.21   ,3.99   ,0.64   ,2.62   ,2.78   ,5.18   ,4.13   ,4.77   ,7.00   ,6.40   ,7.95   ,4.28   ,4.23   ,7.52   ,6.33   ,6.13   ,7.34   ,2.79   ,7.12   ,7.14   ,3.59
202403   ,2.70   ,4.57   ,3.70   ,4.30   ,3.30   ,2.11   ,4.41   ,4.19   ,4.18   ,5.52   ,1.89   ,5.35   ,4.50   ,5.19   ,7.68   ,3.12   ,4.05   ,5.66   ,4.92   ,4.30   ,2.33   ,5.11   ,2.04   ,4.67   ,1.19
202404  ,-6.51  ,-5.12  ,-4.05  ,-4.70  ,-5.61  ,-7.25  ,-4.75  ,-6.04  ,-6.36  ,-4.65  ,-6.85  ,-3.33  ,-5.77  ,-6.66  ,-7.43  ,-4.16  ,-4.02  ,-3.65  ,-4.02  ,-6.55  ,-5.06  ,-4.48  ,-6.41  ,-1.14  ,-4.28
202405   ,4.37   ,5.58   ,5.74   ,3.28   ,4.42   ,5.26   ,3.97   ,7.15   ,4.50   ,3.06   ,1.62   ,7.51   ,2.18   ,2.86   ,4.46   ,0.77   ,2.49   ,3.19   ,2.58   ,2.48   ,0.90   ,4.42   ,4.44   ,6.79   ,5.54
202406  ,-2.98   ,0.17  ,-2.50  ,-2.95  ,-5.06  ,-0.14   ,0.28  ,-1.69  ,-2.79  ,-2.12  ,-0.02  ,-0.94  ,-1.78  ,-3.07  ,-1.78   ,0.36  ,-0.34  ,-3.03  ,-2.07  ,-1.76   ,0.45   ,0.31   ,2.29   ,5.59   ,5.53
202407  ,10.12   ,8.84   ,9.76   ,9.85   ,9.07   ,7.49   ,9.04   ,9.28   ,6.86   ,7.15   ,4.88   ,6.09   ,6.32   ,4.94   ,4.67   ,1.88   ,6.35   ,5.17   ,6.09   ,2.92   ,0.77   ,4.63   ,1.30  ,-1.24   ,0.49
202408  ,-1.79  ,-1.58  ,-3.22  ,-2.32  ,-2.23   ,0.14   ,0.16  ,-1.67  ,-0.23  ,-4.14   ,1.17   ,1.42   ,1.33  ,-0.00  ,-0.53   ,2.09   ,3.86   ,2.15   ,1.13   ,1.75   ,0.87   ,2.97   ,2.82   ,1.90   ,3.07
202409   ,0.75  ,-0.10   ,1.19   ,0.36   ,0.48   ,2.22   ,1.73   ,0.96   ,1.67   ,2.29   ,2.75   ,1.35   ,0.60   ,2.88   ,0.91   ,1.70   ,1.82   ,2.38   ,1.70   ,4.86   ,4.10   ,1.14   ,1.66   ,2.36   ,2.06
202410   ,0.29  ,-1.63  ,-3.03  ,-2.30  ,-1.58  ,-0.84   ,0.34  ,-3.40  ,-2.12  ,-2.71   ,0.50  ,-0.62  ,-1.15  ,-1.33  ,-1.98   ,2.17  ,-0.62  ,-1.08  ,-4.20   ,1.79  ,-0.46  ,-1.47   ,2.21  ,-0.02  ,-3.25
202411  ,10.05  ,10.23  ,11.42   ,9.42  ,11.18   ,9.37  ,10.96  ,10.07   ,8.62   ,7.52   ,9.93   ,8.44   ,5.86   ,7.95   ,8.02  ,10.88   ,4.38   ,6.48   ,5.67  ,11.97  ,12.17   ,6.10   ,8.70   ,5.81   ,3.57
202412  ,-6.16  ,-6.78  ,-6.24  ,-6.35  ,-6.73  ,-8.41  ,-5.84  ,-8.37  ,-8.30  ,-6.09  ,-6.02  ,-5.67  ,-7.52  ,-7.30  ,-7.76  ,-7.46  ,-7.09  ,-6.02  ,-7.96  ,-6.51  ,-5.11  ,-4.60  ,-3.41  ,-0.92   ,0.69
202501   ,1.85   ,1.08   ,2.05   ,2.10   ,0.43   ,4.06   ,3.64   ,3.83   ,1.77   ,1.25   ,7.19   ,3.22   ,3.68   ,4.02   ,2.66   ,6.85   ,3.04   ,1.96   ,3.32   ,5.15   ,7.88   ,5.48  ,-0.76   ,6.89   ,0.08
202502  ,-7.19  ,-4.21  ,-4.77  ,-6.18  ,-7.59  ,-4.83  ,-2.54  ,-4.46  ,-2.30  ,-5.09  ,-6.60  ,-3.06  ,-4.15  ,-4.09  ,-2.58  ,-3.69  ,-0.81  ,-1.57  ,-2.72  ,-3.44  ,-2.51  ,-1.47  ,-1.08  ,-4.00   ,0.27
202503  ,-8.44  ,-3.94  ,-5.28  ,-3.12  ,-5.41  ,-8.05  ,-5.04  ,-3.73  ,-4.35  ,-4.79  ,-7.84  ,-4.93  ,-3.44  ,-3.41  ,-4.60  ,-5.53  ,-0.58  ,-2.19  ,-4.20  ,-6.86  ,-8.03  ,-5.36  ,-5.68  ,-6.16  ,-6.59
202504  ,-0.33  ,-1.92  ,-1.19  ,-3.19  ,-1.44  ,-0.94  ,-1.76  ,-3.51  ,-3.61  ,-1.51  ,-0.18  ,-2.09  ,-1.09  ,-2.48  ,-2.71   ,1.74  ,-1.55  ,-0.84  ,-1.99  ,-0.23   ,2.05  ,-0.55   ,0.30  ,-1.54   ,0.55
202505   ,5.27   ,5.77   ,7.53   ,9.24   ,9.68   ,3.72   ,5.04   ,6.64   ,6.97   ,5.46   ,4.76   ,6.18   ,6.46   ,8.17   ,2.57   ,7.87   ,4.25   ,4.45   ,5.23   ,7.89  ,10.09   ,3.40  ,10.02   ,5.90   ,5.15
202506   ,7.00   ,3.91   ,5.87   ,6.30   ,3.99   ,5.94   ,3.89   ,3.77   ,4.95   ,4.66   ,4.82   ,3.53   ,3.60   ,2.25   ,4.13   ,8.31   ,2.63   ,2.52   ,4.37   ,3.06   ,9.41   ,4.28   ,6.12   ,4.33   ,5.53
202507   ,1.89   ,1.16   ,2.17   ,1.22   ,1.54   ,2.57   ,0.64   ,2.18   ,1.04   ,1.64   ,2.41  ,-0.00   ,0.51   ,2.56   ,3.65   ,2.23   ,1.71   ,2.15   ,3.41   ,1.72   ,3.28  ,-0.71   ,2.22   ,2.77   ,3.67
