Date,SMALL LoPRIOR,ME1 PRIOR2,ME1 PRIOR3,ME1 PRIOR4,SMALL HiPRIOR,ME2 PRIOR1,ME2 PRIOR2,ME2 PRIOR3,ME2 PRIOR4,ME2 PRIOR5,ME3 PRIOR1,ME3 PRIOR2,ME3 PRIOR3,ME3 PRIOR4,ME3 PRIOR5,ME4 PRIOR1,ME4 PRIOR2,ME4 PRIOR3,ME4 PRIOR4,ME4 PRIOR5,BIG LoPRIOR,ME5 PRIOR2,ME5 PRIOR3,ME5 PRIOR4,BIG HiPRIOR
201804  ,-1.63  ,-1.88  ,-1.74  ,-1.56  ,-5.04   ,0.59  ,-0.59   ,1.25  ,-1.75  ,-3.04   ,2.12   ,1.36   ,1.36   ,0.45  ,-2.56   ,2.12   ,2.45   ,1.79  ,-0.42  ,-3.57   ,0.73   ,2.94   ,0.19  ,-0.05  ,-1.85
201805  ,-0.80   ,0.00   ,0.23   ,1.43   ,0.64  ,-2.24  ,-2.05  ,-1.71  ,-0.66   ,0.70  ,-3.56  ,-2.63  ,-0.75  ,-0.38   ,2.94  ,-3.65  ,-2.63  ,-3.46  ,-0.56   ,6.45  ,-2.18  ,-2.61  ,-2.04  ,-1.34   ,3.45
201806  ,-2.92  ,-2.25  ,-2.56  ,-2.61  ,-4.64  ,-2.75  ,-2.35  ,-3.03  ,-2.59  ,-3.42  ,-1.59  ,-1.53  ,-2.14  ,-3.05  ,-4.79  ,-2.42  ,-3.32  ,-2.04  ,-2.92  ,-3.93  ,-0.29  ,-3.02  ,-2.85  ,-3.06  ,-1.36
201807  ,-1.55  ,-0.93  ,-1.05  ,-1.30  ,-0.77  ,-0.57  ,-0.16  ,-1.89  ,-0.20  ,-0.26   ,0.56   ,0.14  ,-0.82  ,-0.50  ,-4.40   ,1.59  ,-0.06  ,-0.68  ,-1.69  ,-3.61   ,3.66   ,0.50   ,0.60  ,-0.38  ,-2.85
201808   ,1.01  ,-1.28  ,-1.43  ,-0.60   ,0.82   ,0.82  ,-2.16  ,-1.86  ,-2.11   ,2.22  ,-1.13  ,-2.75  ,-1.57  ,-1.67   ,1.07  ,-1.17  ,-2.56  ,-0.65   ,0.09  ,-1.26   ,0.55  ,-1.34  ,-0.81   ,0.29   ,1.37
201809  ,-0.45   ,0.09   ,0.27   ,0.59  ,-0.13   ,2.50   ,1.98   ,1.73   ,1.00   ,1.72   ,0.28   ,0.78   ,1.58   ,2.31   ,2.08   ,1.03   ,2.91   ,1.91   ,2.00   ,1.72   ,1.19   ,3.32   ,3.43   ,2.96   ,5.91
201810  ,-8.60  ,-6.74  ,-5.87  ,-6.55 ,-10.23  ,-8.44  ,-6.92  ,-6.79  ,-8.75 ,-12.38  ,-8.71  ,-7.53  ,-7.87 ,-10.69 ,-14.41  ,-9.75  ,-7.67  ,-9.50  ,-7.86 ,-10.34  ,-7.44  ,-7.90  ,-5.98  ,-9.67 ,-12.09
201811   ,0.97   ,0.26   ,0.48   ,1.63   ,0.51   ,3.21   ,2.59   ,1.68  ,-0.42   ,1.61   ,4.07   ,2.54   ,2.34   ,2.27  ,-1.64   ,4.32   ,2.35   ,3.44   ,2.19   ,3.72   ,1.00  ,-0.97   ,0.88   ,0.16   ,1.68
201812 ,-14.74 ,-10.59  ,-9.20  ,-7.82 ,-10.62 ,-12.70  ,-9.36  ,-8.23  ,-8.31 ,-10.60 ,-10.48  ,-8.49  ,-9.05  ,-9.50 ,-12.75 ,-10.52  ,-7.81  ,-8.38  ,-7.85  ,-6.90  ,-8.84  ,-6.25  ,-6.48  ,-4.80  ,-6.94
201901   ,7.48   ,4.95   ,3.00   ,4.40   ,5.91   ,6.96   ,2.86   ,2.38   ,3.04   ,4.38   ,8.98   ,4.17   ,2.92   ,3.16   ,6.88  ,10.26   ,6.40   ,5.13   ,3.34   ,2.92  ,10.32   ,8.53   ,4.91   ,5.15   ,0.53
201902   ,3.78   ,2.97   ,2.08   ,1.49   ,0.90   ,2.99   ,3.01   ,2.83   ,1.51   ,0.81   ,2.27   ,1.84   ,0.25   ,2.32   ,3.97  ,-0.46  ,-0.33  ,-0.25   ,1.73   ,0.67  ,-1.91  ,-2.01   ,0.56   ,0.50   ,2.67
201903   ,0.12  ,-0.18  ,-0.10   ,1.41   ,1.38  ,-0.45  ,-0.42  ,-0.46  ,-0.26   ,4.07  ,-2.64  ,-1.84  ,-1.37  ,-1.30   ,0.59   ,0.52  ,-1.07  ,-0.99  ,-0.09   ,5.13   ,0.26   ,0.89   ,1.19   ,0.76  ,-0.39
201904   ,0.72   ,0.43   ,0.04   ,0.62  ,-0.22   ,3.45   ,1.80   ,0.10  ,-0.13  ,-0.68   ,4.94   ,0.81   ,1.08   ,2.50  ,-1.13   ,3.35   ,1.47  ,-0.03  ,-0.29  ,-0.80   ,6.31   ,1.70   ,0.55   ,0.37   ,1.18
201905  ,-4.11  ,-3.76  ,-0.80  ,-0.42  ,-1.93  ,-5.48  ,-4.33  ,-2.55  ,-2.14  ,-0.32  ,-6.98  ,-4.89  ,-2.74  ,-2.17   ,0.03  ,-7.36  ,-5.60  ,-4.91  ,-4.80  ,-1.97  ,-5.31  ,-6.41  ,-2.57  ,-3.79  ,-1.45
201906   ,3.69   ,2.52   ,3.22   ,3.12   ,4.90   ,2.97   ,2.51   ,1.76   ,2.29  ,-0.63   ,3.36   ,2.28   ,0.86   ,1.80   ,0.95   ,4.05   ,4.22   ,2.53   ,1.64  ,-0.45   ,2.56   ,2.08   ,3.09   ,3.29   ,2.52
201907   ,2.69   ,2.61   ,2.48   ,1.25   ,1.21   ,2.49   ,1.49   ,1.23   ,2.58   ,1.55   ,1.38   ,1.09   ,0.43   ,0.81   ,0.18   ,1.93   ,1.33  ,-0.02  ,-0.79   ,1.20   ,0.59   ,0.22  ,-2.28   ,0.21   ,2.37
201908  ,-5.33  ,-3.25  ,-2.27  ,-1.87  ,-3.42  ,-5.26  ,-2.33  ,-4.02  ,-3.52  ,-1.10  ,-4.05  ,-2.17  ,-0.85   ,0.36  ,-3.08  ,-1.55  ,-1.57  ,-2.33  ,-2.23   ,0.15  ,-2.32  ,-2.32  ,-0.55   ,0.14  ,-0.85
201909   ,4.81   ,3.24   ,2.49   ,1.25   ,2.25   ,5.33   ,4.78   ,3.37   ,1.46   ,1.88   ,5.12   ,4.11   ,7.72   ,1.76   ,1.01   ,7.71   ,4.52   ,3.67   ,3.46   ,1.67   ,6.88   ,5.75   ,4.70   ,3.71   ,1.77
201910   ,8.91   ,5.76   ,4.61   ,2.89   ,3.15   ,8.67   ,8.89   ,6.01   ,4.71   ,3.64   ,8.28   ,8.81   ,6.58   ,4.91   ,1.73   ,6.30   ,6.97   ,5.79   ,4.36   ,2.45   ,8.29   ,5.45   ,5.65   ,2.42   ,4.17
201911   ,2.39   ,1.40   ,1.21   ,1.78   ,2.79   ,1.49   ,0.84  ,-0.31   ,1.51   ,3.79   ,2.04   ,1.28   ,0.53   ,0.86   ,4.08   ,0.67   ,0.07  ,-0.27  ,-0.18   ,1.66   ,1.46   ,2.46   ,0.31  ,-0.18   ,0.67
201912   ,3.40   ,4.30   ,4.64   ,5.43   ,5.35   ,1.89   ,2.37   ,2.30   ,1.67   ,4.78   ,1.39   ,1.89   ,3.21   ,2.95   ,2.60   ,1.17   ,2.23   ,1.23   ,1.60   ,4.41   ,1.00   ,3.00   ,0.95   ,2.29   ,2.86
202001  ,-2.96  ,-1.37  ,-0.81  ,-1.57  ,-3.55  ,-5.14  ,-4.63  ,-3.71  ,-3.93  ,-4.53  ,-4.02  ,-3.73  ,-3.21  ,-4.57  ,-4.02  ,-1.97  ,-3.84  ,-4.08  ,-4.07  ,-4.20  ,-2.41  ,-2.73  ,-3.06  ,-0.27   ,0.50
202002 ,-16.38 ,-13.29 ,-13.91 ,-16.18 ,-18.90 ,-15.88 ,-13.55 ,-13.18 ,-13.59 ,-16.31 ,-12.00 ,-12.18 ,-13.05 ,-13.12 ,-14.14 ,-11.06 ,-11.16 ,-12.43 ,-12.99 ,-12.09 ,-10.36  ,-9.20  ,-8.07  ,-8.57  ,-9.24
202003 ,-11.26  ,-8.18  ,-2.64  ,-3.22  ,-7.89  ,-7.28  ,-3.60  ,-0.73  ,-2.67  ,-5.35  ,-6.02  ,-3.58  ,-3.38  ,-2.03  ,-4.48  ,-3.27  ,-5.41  ,-7.72  ,-2.41  ,-4.12  ,-7.99  ,-8.95  ,-7.47  ,-2.38  ,-3.66
202004  ,12.72   ,6.04   ,5.97   ,5.98  ,11.12   ,8.18   ,5.75   ,2.94   ,6.28  ,10.53   ,5.40   ,4.55   ,3.90   ,5.50   ,9.28   ,4.70   ,5.17   ,6.74   ,4.51   ,5.34   ,1.28   ,4.41   ,6.18   ,3.85   ,5.56
202005  ,14.93   ,7.64   ,6.71   ,5.94   ,7.90  ,10.67   ,7.66   ,6.74   ,5.79   ,7.27  ,11.06   ,8.56   ,7.62   ,7.29   ,8.80   ,8.83   ,6.56   ,4.69   ,6.03   ,7.38   ,6.33   ,6.61   ,4.68   ,6.27   ,6.34
202006   ,0.53   ,0.51   ,1.32   ,0.67   ,4.10  ,-3.11  ,-1.21  ,-0.27  ,-0.55   ,2.34  ,-3.68  ,-3.27  ,-3.64  ,-0.88   ,0.96  ,-3.94  ,-2.86  ,-2.48   ,0.37   ,3.05  ,-4.26  ,-0.47  ,-1.18   ,0.26   ,3.05
202007  ,-6.88  ,-4.67  ,-3.78  ,-1.54  ,-2.56  ,-8.56  ,-3.87  ,-2.56  ,-1.55  ,-1.14  ,-7.46  ,-2.01  ,-4.54  ,-2.28   ,0.07  ,-8.82  ,-5.00  ,-5.95  ,-0.84   ,0.70  ,-7.83  ,-0.90  ,-3.91   ,2.31   ,1.23
202008  ,12.56   ,7.51   ,5.63   ,7.35   ,9.58  ,12.85   ,7.68   ,7.10   ,9.63   ,4.63  ,14.27  ,10.60   ,9.15   ,5.60   ,4.70  ,16.40  ,12.08  ,11.43   ,5.26   ,3.73  ,14.98  ,11.72   ,7.94   ,5.33   ,2.33
202009   ,6.54   ,6.36   ,7.14   ,8.61   ,6.32   ,3.47   ,5.89   ,5.26   ,6.84   ,5.56   ,3.19   ,3.84   ,4.98   ,5.51   ,4.90   ,0.00   ,2.00   ,3.88   ,4.14   ,7.20  ,-3.56   ,0.35  ,-1.46   ,5.50   ,3.42
202010  ,-4.49  ,-4.04  ,-3.73  ,-4.28  ,-4.93  ,-3.31  ,-2.28  ,-3.47  ,-2.77  ,-4.68  ,-3.54  ,-2.31  ,-2.89  ,-2.11  ,-2.45  ,-2.91  ,-2.46  ,-3.51  ,-3.47  ,-4.36  ,-3.14  ,-0.90  ,-0.23  ,-1.81  ,-2.11
202011   ,6.87   ,5.14   ,4.08   ,3.85   ,5.38   ,6.21   ,4.24   ,5.38   ,6.13   ,7.60  ,11.24   ,4.90   ,5.89   ,4.69   ,5.64   ,8.12   ,7.52   ,6.53   ,7.57   ,5.35  ,11.05  ,10.99  ,10.27  ,14.70  ,13.88
202012   ,2.68   ,2.50   ,1.90   ,1.68  ,-0.39   ,5.65   ,3.38   ,3.59   ,2.75  ,-1.72   ,6.31   ,3.35   ,3.32   ,3.81   ,0.89   ,6.46   ,2.54   ,2.67   ,3.39   ,2.05   ,5.42   ,3.62   ,6.33   ,3.97   ,3.36
202101   ,1.89  ,-0.63  ,-0.40  ,-1.81  ,-2.62   ,0.39  ,-0.02  ,-1.53  ,-2.86  ,-4.55   ,1.81  ,-0.69  ,-2.50  ,-1.55  ,-3.07   ,4.75   ,0.64  ,-0.03  ,-2.18  ,-3.87   ,1.42   ,1.38  ,-3.57   ,0.84  ,-3.24
202102   ,6.62   ,1.11  ,-0.01  ,-0.32  ,-0.48   ,4.22   ,0.06  ,-2.16  ,-4.12  ,-1.64   ,4.55   ,0.76  ,-1.07  ,-3.37  ,-4.24   ,8.00   ,1.32  ,-0.15  ,-2.56  ,-3.10   ,7.80   ,2.39   ,3.61  ,-0.34  ,-1.90
202103   ,2.77   ,2.07   ,2.12   ,1.26   ,1.28   ,3.27   ,1.48   ,3.81   ,2.03   ,3.27   ,3.64   ,4.85   ,4.45   ,3.90   ,1.40   ,3.03   ,3.13   ,3.80   ,5.25   ,3.39   ,3.11   ,4.04   ,2.53   ,0.73  ,-3.31
202104  ,-2.18  ,-1.14  ,-1.65  ,-0.88  ,-1.65  ,-3.30  ,-2.84  ,-1.20  ,-0.37  ,-1.18  ,-3.53  ,-2.52  ,-1.44  ,-2.75  ,-0.09  ,-5.27  ,-2.72  ,-2.30  ,-2.52   ,1.78  ,-3.12  ,-2.12  ,-3.21   ,0.84  ,-0.54
202105   ,0.22   ,0.02   ,1.04   ,1.23  ,-0.14  ,-1.05  ,-1.48   ,1.52   ,0.51  ,-1.03  ,-1.32  ,-0.72  ,-0.82   ,0.72  ,-6.62  ,-2.65  ,-1.87  ,-1.57  ,-0.02  ,-0.67   ,0.75   ,3.38   ,4.87   ,1.93  ,-2.37
202106   ,0.66   ,0.27  ,-0.07   ,0.38   ,2.37  ,-0.13   ,0.89   ,0.57   ,2.20   ,2.98   ,0.46   ,0.77   ,2.59   ,0.89   ,3.40   ,0.55  ,-1.16   ,0.21   ,0.82   ,3.65   ,1.34  ,-1.68   ,0.94  ,-0.95  ,-0.82
202107  ,-1.40   ,0.58   ,0.65   ,0.71  ,-0.58   ,0.39   ,1.56   ,2.81   ,0.50  ,-1.66   ,0.13   ,1.48   ,0.64   ,0.81  ,-2.43  ,-0.39  ,-0.83  ,-2.21  ,-1.95  ,-2.86  ,-2.60  ,-2.53   ,1.23  ,-0.36  ,-3.28
202108   ,1.17   ,1.20   ,0.23   ,3.32   ,1.98   ,3.86   ,2.22  ,-0.11   ,2.39   ,1.10   ,3.21   ,2.65   ,1.80   ,1.40   ,1.89   ,2.24  ,-0.23   ,3.66   ,3.00   ,2.74   ,6.58   ,2.93   ,2.92   ,1.22   ,4.97
202109  ,-0.33   ,2.64   ,2.17   ,2.44   ,1.98   ,0.48   ,1.84   ,3.67   ,2.61   ,2.78   ,0.11   ,1.68   ,2.72   ,3.26   ,2.82   ,0.97   ,1.18   ,3.51   ,1.96   ,3.79   ,0.13   ,3.96   ,3.46   ,3.77   ,3.48
202110  ,-5.76  ,-3.79  ,-4.12  ,-4.07  ,-3.68  ,-5.78  ,-4.45  ,-4.61  ,-3.70  ,-2.63  ,-5.79  ,-4.04  ,-3.81  ,-2.46  ,-1.83  ,-5.82  ,-5.56  ,-4.60  ,-4.21  ,-0.57  ,-4.44  ,-6.28  ,-5.15  ,-2.32  ,-2.53
202111  ,-5.51  ,-3.33  ,-3.87  ,-5.60  ,-5.99  ,-7.14  ,-3.73  ,-5.67  ,-5.67  ,-5.69  ,-6.15  ,-4.73  ,-4.12  ,-6.06  ,-1.19  ,-5.88  ,-7.24  ,-6.18  ,-7.51  ,-2.78  ,-2.27  ,-4.39  ,-2.13  ,-1.40  ,-1.55
202112   ,0.44   ,1.28   ,2.33   ,3.02   ,2.57   ,2.57   ,3.58   ,4.11   ,1.51  ,-0.22   ,1.44   ,2.91   ,4.35   ,1.66  ,-1.50  ,-1.09   ,0.41   ,1.12   ,1.90  ,-2.48  ,-0.40  ,-0.05   ,1.92   ,1.84   ,2.87
202201  ,-8.25  ,-4.05  ,-3.92  ,-5.96 ,-11.06  ,-8.34  ,-4.36  ,-4.93  ,-8.18 ,-10.73  ,-4.07  ,-2.41  ,-2.95  ,-7.02 ,-11.88  ,-2.09  ,-3.48  ,-2.88  ,-4.43 ,-13.50  ,-4.56  ,-4.40  ,-4.15  ,-3.51  ,-8.13
202202   ,2.13   ,1.21   ,1.89   ,2.14   ,0.03   ,3.45   ,4.48   ,1.91   ,1.63   ,1.38   ,0.57   ,2.26   ,2.50   ,2.40   ,0.84   ,2.04   ,0.49   ,3.83   ,2.67   ,1.53   ,2.80  ,-0.17  ,-1.71  ,-0.94  ,-2.67
202203   ,1.74  ,-3.07  ,-4.15  ,-3.10  ,-0.17  ,-2.59  ,-5.31  ,-5.19  ,-5.01  ,-1.60  ,-1.56  ,-5.10  ,-6.70  ,-5.84  ,-3.31  ,-5.67  ,-5.82  ,-4.35  ,-4.39  ,-0.44  ,-2.41  ,-1.90  ,-2.59  ,-0.52   ,1.02
202204 ,-11.13  ,-8.35  ,-7.88  ,-7.85  ,-9.40 ,-11.17  ,-7.20  ,-7.75  ,-7.07 ,-10.17  ,-9.89  ,-6.98  ,-6.10  ,-6.51  ,-9.10  ,-9.94  ,-7.77  ,-7.79  ,-5.84  ,-7.18 ,-10.44  ,-8.75  ,-7.41  ,-8.44  ,-8.65
202205   ,3.28   ,1.99   ,1.58   ,2.46   ,4.91  ,-0.66   ,1.26   ,1.14   ,1.51   ,1.93  ,-2.60  ,-1.35  ,-0.99   ,1.41   ,3.12   ,0.62  ,-1.30   ,2.94   ,3.23   ,0.24  ,-1.17   ,4.44   ,1.02   ,2.64   ,0.49
202206  ,-4.46  ,-5.74  ,-5.95  ,-4.94  ,-4.14  ,-4.97  ,-5.76  ,-3.99  ,-5.25  ,-5.42  ,-5.92  ,-3.99  ,-3.49  ,-3.31  ,-7.49  ,-2.99  ,-2.81  ,-2.99  ,-4.12  ,-4.90  ,-4.02  ,-8.23  ,-8.33  ,-6.57  ,-8.83
202207   ,6.23   ,3.79   ,3.40   ,4.55   ,5.33   ,9.28   ,7.15   ,5.06   ,4.57   ,6.73   ,8.55   ,6.55   ,4.76   ,4.00   ,6.39   ,7.18   ,4.98   ,5.44   ,3.63   ,3.75  ,10.27   ,7.88   ,6.64   ,4.30   ,3.69
202208  ,-1.88  ,-2.65  ,-2.97  ,-2.51   ,1.33  ,-0.25  ,-2.00  ,-3.19  ,-2.34   ,2.09  ,-0.17  ,-2.87  ,-3.98  ,-3.34  ,-0.79  ,-4.03  ,-1.93  ,-3.69  ,-1.74  ,-1.59  ,-4.52  ,-4.68  ,-2.20  ,-3.95  ,-1.44
202209  ,-9.50  ,-7.48  ,-6.51  ,-6.35  ,-8.03  ,-9.27  ,-7.91  ,-6.01  ,-6.21  ,-8.73  ,-7.42  ,-6.66  ,-6.55  ,-5.59  ,-7.85  ,-7.80  ,-8.11  ,-7.01  ,-4.53  ,-7.79 ,-11.09 ,-10.63 ,-11.61  ,-8.43  ,-8.35
202210   ,0.79  ,-0.06  ,-1.17   ,0.16   ,3.15   ,1.72   ,0.71   ,0.19   ,1.50   ,2.99   ,1.95   ,0.11  ,-0.18  ,-0.92   ,0.08   ,2.05   ,0.18  ,-1.41   ,0.36  ,-0.24   ,4.98   ,2.66   ,1.14   ,2.32   ,2.69
202211  ,13.93  ,10.74  ,10.62  ,11.25  ,14.94  ,12.03   ,9.68  ,10.40   ,9.54  ,10.03  ,12.77   ,8.91  ,10.17  ,10.13  ,10.70  ,11.42   ,9.28  ,10.49   ,9.60  ,10.01  ,12.22  ,10.88   ,8.63  ,10.96   ,9.52
202212  ,-0.29   ,3.44   ,4.87   ,5.33   ,2.50   ,0.16   ,2.16   ,3.39   ,4.22   ,2.79   ,0.12   ,2.87   ,4.48   ,5.38   ,2.07  ,-0.29   ,2.56   ,2.03   ,3.24   ,2.25  ,-3.93  ,-1.70  ,-0.97   ,3.91   ,1.66
202301   ,5.62   ,3.88   ,3.73   ,4.95   ,4.11   ,6.34   ,4.22   ,4.90   ,5.16   ,4.91   ,6.21   ,2.60   ,4.22   ,5.39   ,2.45   ,4.07   ,3.58   ,2.09   ,3.43   ,1.36  ,10.35   ,6.92   ,4.29   ,4.18   ,2.13
202302  ,-1.88  ,-2.22  ,-0.84  ,-1.34  ,-1.17  ,-5.16  ,-2.65  ,-2.21  ,-2.80  ,-2.78  ,-2.11  ,-3.79  ,-2.81  ,-5.03  ,-2.31  ,-3.14  ,-2.92  ,-2.85  ,-3.93  ,-2.05  ,-5.26  ,-1.03  ,-5.05  ,-4.71  ,-1.44
202303   ,3.73   ,4.88   ,4.36   ,5.15   ,4.79   ,3.70   ,3.81   ,4.26   ,3.06   ,3.30   ,3.51   ,4.36   ,4.00   ,4.50   ,3.84   ,4.01   ,4.51   ,3.37   ,3.82   ,4.11   ,3.85   ,5.24   ,6.30   ,4.69   ,1.97
202304  ,-1.97  ,-1.00  ,-0.79  ,-0.28  ,-1.99  ,-2.75  ,-0.47   ,0.81   ,0.43  ,-2.69  ,-0.47   ,1.24   ,0.46   ,1.06  ,-1.60   ,0.48   ,1.54   ,1.21   ,0.62   ,0.10   ,0.30   ,0.99  ,-1.74   ,0.23   ,0.75
202305  ,-2.53  ,-3.26  ,-2.55  ,-3.64  ,-3.70  ,-3.28  ,-2.59  ,-2.52  ,-5.41  ,-2.46  ,-4.80  ,-3.51  ,-3.26  ,-2.12  ,-2.15   ,1.34  ,-1.51  ,-1.23  ,-1.92  ,-2.24   ,2.20   ,0.73   ,1.50   ,1.77   ,3.22
202306   ,1.68   ,1.45   ,3.27   ,5.33   ,6.20   ,1.68   ,1.74   ,3.17   ,3.74   ,4.83  ,-0.39   ,0.91   ,2.22   ,2.19   ,4.20   ,0.98   ,1.65   ,1.16   ,2.17   ,2.67   ,6.04   ,2.06   ,4.88   ,3.59   ,5.50
202307   ,2.13   ,3.19   ,3.56   ,4.00  ,-0.22   ,3.27   ,3.45   ,4.70   ,2.60   ,3.00   ,3.38   ,5.14   ,3.92   ,3.99   ,4.00   ,1.69   ,4.82   ,4.48   ,4.43   ,4.50   ,4.61   ,2.51   ,0.87   ,2.70   ,2.74
202308  ,-1.62  ,-1.47  ,-0.94  ,-1.25  ,-0.34  ,-0.50  ,-1.96  ,-1.32  ,-0.67   ,0.11  ,-0.84   ,1.94  ,-2.00  ,-0.46  ,-1.58  ,-2.83  ,-0.55  ,-0.61   ,0.42   ,0.23  ,-1.27  ,-0.79  ,-2.59  ,-3.21  ,-2.36
202309  ,-1.72  ,-1.08   ,0.09   ,0.02  ,-2.39  ,-4.70  ,-0.45  ,-1.10  ,-0.54  ,-0.90  ,-3.33  ,-2.61  ,-2.79  ,-2.27  ,-2.57  ,-3.98  ,-3.09  ,-3.45  ,-3.05  ,-2.59  ,-3.65  ,-3.42  ,-0.79  ,-1.43  ,-1.19
202310  ,-6.50  ,-4.85  ,-5.24  ,-5.81  ,-8.66  ,-5.41  ,-3.50  ,-3.92  ,-3.50  ,-5.20  ,-4.61  ,-4.15  ,-2.17  ,-3.84  ,-3.38  ,-5.44  ,-4.01  ,-4.60  ,-4.39  ,-2.51  ,-5.18  ,-4.33  ,-3.57  ,-3.85  ,-5.62
202311   ,7.02   ,6.44   ,6.29   ,7.61   ,9.43   ,8.01   ,4.67   ,5.15   ,5.98   ,8.90   ,8.17   ,7.24   ,6.34   ,5.80   ,6.94   ,7.98   ,5.02   ,8.27   ,6.06   ,4.07   ,6.08   ,9.27   ,7.69   ,9.45   ,8.03
202312   ,4.01   ,5.93   ,5.86   ,6.07   ,5.61   ,6.25   ,6.32   ,7.29   ,8.25   ,5.53   ,6.99   ,7.26   ,8.67   ,5.98   ,4.98   ,5.68   ,5.14   ,6.90   ,3.72   ,4.79   ,4.53   ,6.45   ,4.58   ,3.63   ,3.08
202401  ,-1.31   ,0.06   ,0.80   ,2.58   ,3.83  ,-2.00  ,-0.56   ,0.67   ,2.32   ,5.31  ,-3.58  ,-1.41  ,-0.29   ,0.54   ,2.01  ,-1.91   ,0.55  ,-0.91   ,0.32   ,3.37  ,-0.46   ,0.40   ,3.02   ,5.79   ,6.45
202402  ,-0.24   ,0.14   ,0.53   ,1.55   ,0.15  ,-0.94  ,-0.06   ,0.24   ,1.22   ,2.59  ,-2.37  ,-0.79  ,-0.83   ,1.21   ,8.20  ,-3.68   ,0.08   ,0.50  ,-1.28   ,4.38   ,0.80   ,0.77   ,0.45   ,6.21   ,8.36
202403   ,1.93   ,2.23   ,3.84   ,2.45   ,3.67   ,1.00   ,3.58   ,3.80   ,5.47   ,2.01   ,1.94   ,2.44   ,2.57   ,4.43   ,1.73   ,2.28   ,3.95   ,4.15   ,3.93   ,5.73  ,-0.49   ,1.63   ,1.26   ,5.50   ,4.87
202404  ,-7.39  ,-5.34  ,-6.77  ,-7.03 ,-10.70  ,-6.14  ,-4.76  ,-5.68  ,-5.97  ,-7.80  ,-4.94  ,-4.20  ,-3.83  ,-5.16  ,-8.32  ,-5.67  ,-6.48  ,-4.91  ,-5.63  ,-5.12  ,-1.70  ,-4.64  ,-5.00  ,-4.93  ,-7.21
202405   ,0.19   ,0.91   ,0.53  ,-1.31  ,-2.75  ,-1.60   ,0.25   ,2.05   ,2.15   ,2.80  ,-1.64  ,-0.78  ,-0.80   ,2.57   ,0.98  ,-3.67  ,-2.64   ,0.33  ,-0.75   ,4.24   ,1.45  ,-1.37  ,-1.14   ,3.93   ,1.84
202406   ,2.65   ,1.21   ,2.24   ,0.28   ,1.11   ,2.07   ,2.24   ,1.65   ,1.64   ,2.67   ,3.08   ,0.18  ,-0.37  ,-0.62  ,-2.26   ,0.74  ,-1.37  ,-2.03  ,-1.81  ,-4.25  ,-0.66  ,-1.86  ,-1.35   ,0.45  ,-0.72
202407   ,6.92   ,7.10   ,6.20   ,5.60   ,3.91   ,7.31   ,7.23   ,6.50   ,6.38   ,4.90   ,9.08   ,9.68   ,9.16   ,8.73   ,3.91  ,10.87   ,9.95  ,10.31   ,8.81   ,8.14   ,5.83   ,7.46  ,12.08   ,3.21   ,4.82
202408  ,-0.80   ,0.23  ,-1.46  ,-0.04  ,-0.78   ,3.37   ,0.56   ,0.51  ,-0.91  ,-0.43   ,3.01  ,-1.28  ,-1.16   ,0.31   ,1.21   ,3.10   ,3.56  ,-0.74  ,-3.29  ,-1.69  ,-1.14   ,2.55   ,3.13  ,-1.02  ,-2.65
202409  ,-0.08   ,0.09   ,1.13   ,0.38  ,-0.17   ,2.00   ,3.23   ,0.73   ,1.57   ,0.15   ,2.58   ,3.39   ,2.83   ,2.54   ,1.70   ,1.53   ,2.03   ,2.42   ,1.31   ,2.46   ,3.16  ,-0.37  ,-1.47  ,-0.89   ,0.51
202410  ,-6.71  ,-5.76  ,-5.88  ,-5.38  ,-6.82  ,-4.43  ,-5.14  ,-5.16  ,-4.98  ,-9.30  ,-5.80  ,-6.47  ,-4.69  ,-4.86  ,-5.27  ,-4.75  ,-4.54  ,-5.28  ,-5.57  ,-4.50  ,-5.78  ,-2.83  ,-5.60  ,-3.33  ,-1.38
202411   ,2.40   ,2.92   ,3.90   ,2.09   ,4.97   ,1.04   ,2.19  ,-0.00   ,1.05   ,3.00   ,1.66  ,-0.24  ,-0.02   ,1.29   ,4.82   ,0.19   ,2.26   ,0.67   ,3.03   ,1.91  ,-0.70  ,-3.02   ,3.99  ,-0.14   ,1.30
202412  ,-2.86  ,-2.68  ,-2.36  ,-2.40  ,-1.24  ,-2.60  ,-1.52  ,-1.25  ,-0.84  ,-2.49   ,1.03   ,0.72  ,-3.71  ,-0.89  ,-1.10  ,-2.97  ,-1.79  ,-3.27  ,-4.29  ,-2.34  ,-2.17   ,4.80  ,-2.08  ,-2.61  ,-0.32
202501   ,3.30   ,2.19   ,1.57   ,0.56   ,3.19   ,2.05   ,0.75   ,0.76   ,1.13  ,-0.57   ,1.10   ,1.07   ,0.35   ,0.70   ,1.01   ,1.94   ,0.99   ,2.70   ,1.54  ,-0.06   ,0.07  ,-0.08   ,2.49   ,0.78   ,1.96
202502   ,3.60   ,4.15   ,3.50   ,3.12   ,3.16   ,2.49   ,2.13   ,0.42   ,1.69  ,-3.37   ,0.23  ,-0.91   ,1.25   ,1.09  ,-2.53   ,0.29   ,0.67   ,1.14   ,0.78  ,-2.24  ,-1.13  ,-1.86  ,-1.63   ,4.25  ,-3.28
