Date,SMALL LoINV,ME1 INV2,ME1 INV3,ME1 INV4,SMALL HiINV,ME2 INV1,ME2 INV2,ME2 INV3,ME2 INV4,ME2 INV5,ME3 INV1,ME3 INV2,ME3 INV3,ME3 INV4,ME3 INV5,ME4 INV1,ME4 INV2,ME4 INV3,ME4 INV4,ME4 INV5,BIG LoINV,ME5 INV2,ME5 INV3,ME5 INV4,BIG HiINV
201806  ,-6.21  ,-3.78  ,-4.04  ,-2.63  ,-5.53  ,-3.91  ,-1.87  ,-4.28  ,-3.18  ,-4.32  ,-3.83   ,2.94  ,-4.14  ,-2.85  ,-3.77  ,-5.98  ,-2.89  ,-4.61  ,-3.00   ,1.35  ,-1.90  ,-1.90  ,-3.41  ,-2.61  ,-3.65
201807  ,-0.62  ,-1.20  ,-0.96   ,1.35  ,-3.26   ,0.32  ,-0.79  ,-0.97  ,-1.78  ,-2.33  ,-0.72  ,-0.39   ,1.68  ,-1.26  ,-3.22  ,-2.67   ,2.67  ,-0.16   ,1.27   ,2.64   ,1.07   ,1.82   ,1.94   ,3.19   ,0.23
201808  ,-3.10  ,-2.41  ,-2.27  ,-4.56  ,-4.92  ,-3.32  ,-2.53  ,-2.02  ,-1.92  ,-4.95  ,-0.41  ,-0.77  ,-4.49  ,-3.67  ,-3.04  ,-3.04   ,1.95  ,-0.58  ,-3.34  ,-1.57  ,-3.43  ,-4.35  ,-2.68  ,-2.05   ,4.20
201809  ,-2.09  ,-1.49  ,-0.96  ,-1.75  ,-1.57  ,-0.64  ,-2.00   ,0.30   ,0.85  ,-1.36   ,3.60  ,-0.51  ,-2.46  ,-0.50  ,-1.77  ,-1.20   ,1.07  ,-0.06   ,2.37  ,-1.09   ,0.38  ,-1.01   ,0.88   ,0.23  ,-7.55
201810  ,-7.56  ,-7.45  ,-8.14  ,-7.89  ,-9.57  ,-7.93  ,-8.53  ,-5.17  ,-7.47  ,-9.90  ,-5.88  ,-8.58  ,-7.73  ,-7.69 ,-15.25 ,-10.59  ,-8.90  ,-8.11  ,-9.36 ,-11.77  ,-9.21  ,-7.40 ,-10.06  ,-9.91  ,-9.20
201811  ,-0.08   ,5.00   ,1.03   ,2.53   ,1.66   ,0.90   ,3.82   ,1.30   ,2.16   ,1.67   ,2.04   ,1.45   ,4.50   ,6.12   ,5.52   ,2.32   ,3.49   ,3.59   ,2.32   ,4.00   ,1.87   ,3.82   ,3.51   ,5.04   ,4.25
201812  ,-4.54  ,-2.12  ,-3.11  ,-2.67  ,-5.78  ,-4.66  ,-3.73  ,-4.21  ,-4.48  ,-5.82  ,-4.35  ,-3.64  ,-3.59  ,-3.28  ,-6.43  ,-5.44  ,-4.61  ,-3.85  ,-3.95  ,-6.58  ,-2.09  ,-2.85  ,-2.72  ,-0.16  ,-0.31
201901   ,2.19   ,3.18   ,1.59   ,1.66   ,0.92   ,2.81   ,4.53   ,3.83   ,4.31   ,3.05   ,2.09   ,4.16   ,9.47   ,3.63   ,1.88   ,7.12   ,6.27   ,7.61   ,8.50   ,9.43   ,8.39   ,7.54   ,3.58   ,6.69   ,9.55
201902   ,0.42   ,0.83   ,2.33  ,-0.72   ,0.11   ,0.89   ,1.84   ,1.18   ,0.19   ,4.20   ,3.04   ,1.96   ,2.13   ,3.79   ,6.10   ,1.15   ,1.48   ,3.46   ,2.60   ,5.58   ,4.04   ,3.11   ,5.37   ,3.43   ,2.56
201903   ,1.16   ,0.17   ,0.15  ,-0.37   ,0.64   ,0.38   ,0.16   ,3.35  ,-0.88   ,3.12  ,-0.85   ,2.29   ,0.21  ,-1.72  ,-0.13   ,0.33   ,1.11  ,-0.87   ,1.57   ,1.13   ,1.44   ,1.95   ,0.14   ,1.02   ,0.12
201904   ,1.29  ,-0.81  ,-0.28  ,-1.45   ,0.07   ,1.44   ,1.74   ,2.11  ,-0.85   ,3.21   ,0.34   ,0.91   ,2.67   ,1.59   ,1.31   ,0.78   ,0.92   ,1.63  ,-2.06   ,5.34   ,2.40   ,0.74   ,3.24   ,1.82   ,1.69
201905  ,-4.30  ,-1.79  ,-3.20  ,-3.49  ,-4.25  ,-6.76  ,-5.14  ,-2.86  ,-3.78  ,-3.56  ,-1.00  ,-1.75  ,-2.73  ,-6.34  ,-5.65  ,-2.93  ,-5.46  ,-6.37  ,-6.08  ,-6.26  ,-3.96  ,-1.19  ,-4.46  ,-4.60  ,-6.09
201906   ,1.55  ,-2.31  ,-0.22   ,0.68   ,0.19   ,1.92   ,2.54   ,0.56  ,-0.37   ,0.73  ,-2.64   ,1.44   ,1.01   ,0.22   ,2.23   ,5.99   ,5.22   ,2.78   ,5.06   ,7.05   ,6.46   ,5.88   ,5.49   ,5.71   ,6.65
201907   ,0.56  ,-0.85  ,-1.12  ,-0.43   ,0.03  ,-2.22  ,-0.18   ,1.41   ,0.35   ,0.66   ,1.07   ,0.68  ,-0.74  ,-0.17  ,-1.56  ,-2.47  ,-2.04   ,0.94   ,0.81   ,0.79  ,-2.78  ,-0.26  ,-3.21  ,-1.54   ,3.63
201908  ,-3.35  ,-6.46  ,-4.80  ,-6.30  ,-3.21  ,-6.25  ,-4.25  ,-6.05  ,-4.70  ,-5.20  ,-5.93  ,-3.42  ,-9.01  ,-5.70  ,-5.19  ,-7.42  ,-7.17  ,-8.35  ,-6.59  ,-5.16  ,-7.51  ,-4.70  ,-7.52  ,-7.76   ,0.91
201909   ,1.02   ,0.52   ,0.14   ,2.58   ,3.32   ,0.46   ,2.29   ,3.78   ,2.59   ,2.84   ,0.41   ,1.32   ,3.32   ,2.32   ,4.58   ,3.53   ,5.20   ,0.98   ,2.64   ,2.57   ,1.92   ,1.40   ,0.54   ,1.03  ,-1.86
201910  ,-0.07   ,1.01   ,0.97   ,0.00   ,1.74  ,-0.94   ,1.34   ,3.49   ,1.50   ,0.51   ,0.65   ,0.99   ,1.98   ,1.80   ,1.42   ,0.91   ,2.98   ,0.95   ,4.72   ,1.39   ,3.15   ,1.59   ,2.95   ,5.73   ,6.71
201911  ,-2.37  ,-2.86  ,-2.52  ,-1.97  ,-3.10  ,-1.31  ,-0.36  ,-1.87  ,-0.53  ,-1.85  ,-0.53  ,-0.04   ,0.26   ,0.47  ,-1.22  ,-1.00  ,-1.11   ,4.23   ,2.98   ,0.16   ,1.92  ,-0.23  ,-2.37  ,-0.98   ,7.26
201912   ,3.68   ,2.57   ,2.35   ,4.81   ,3.90   ,3.88   ,4.79   ,1.74   ,4.23   ,5.72   ,5.36   ,0.57   ,4.52   ,4.03   ,6.09   ,3.57   ,1.59   ,1.81   ,3.92   ,2.73   ,3.70   ,1.24   ,3.47   ,4.91   ,1.83
202001  ,-3.03  ,-4.98  ,-2.24  ,-4.52  ,-5.56  ,-3.82  ,-3.84  ,-3.22  ,-4.31  ,-4.83  ,-8.88  ,-4.84  ,-3.69  ,-4.04  ,-4.58  ,-6.04  ,-3.71  ,-5.65  ,-3.46  ,-0.06  ,-1.88  ,-1.07  ,-3.96  ,-4.78   ,3.41
202002  ,-7.78  ,-6.68  ,-7.38  ,-7.55  ,-8.31  ,-7.43  ,-6.60  ,-6.95  ,-6.15  ,-8.73  ,-5.55  ,-6.24  ,-5.05 ,-10.35  ,-9.88  ,-8.90  ,-7.70  ,-9.31 ,-10.65  ,-8.00 ,-10.01  ,-6.75  ,-4.88  ,-3.33  ,-6.72
202003 ,-17.49 ,-16.03 ,-16.08 ,-19.73 ,-21.66 ,-21.17 ,-21.39 ,-16.20 ,-22.57 ,-22.44 ,-19.28 ,-18.58 ,-21.99 ,-22.24 ,-16.10 ,-18.62 ,-24.93 ,-23.50 ,-22.70 ,-25.37 ,-15.64 ,-19.43 ,-18.85 ,-18.97 ,-16.04
202004   ,9.73   ,4.76   ,9.54   ,8.60  ,13.02   ,8.31   ,9.02   ,8.19  ,12.79  ,13.64  ,10.10   ,6.06  ,16.04  ,16.40  ,12.03  ,10.67  ,13.55  ,12.52  ,15.12  ,20.86  ,14.95   ,9.54   ,6.97  ,11.59  ,15.61
202005   ,2.25   ,3.33   ,0.97   ,3.08   ,5.82  ,-0.61   ,2.65   ,1.25   ,5.27   ,6.18   ,1.25  ,-0.44   ,3.20  ,11.35   ,8.23   ,0.74  ,-1.60   ,3.00   ,3.61  ,12.92   ,4.96   ,0.66  ,-5.13  ,-2.02   ,0.88
202006   ,4.89   ,7.29   ,5.92   ,7.13   ,5.87   ,5.14   ,7.65   ,5.15   ,6.99   ,3.67   ,3.96   ,3.43   ,2.06   ,4.11   ,7.67   ,5.41   ,8.72   ,4.08   ,6.93   ,7.94   ,8.52   ,4.72   ,9.39   ,9.56   ,8.30
202007   ,7.56   ,3.97   ,6.86  ,10.24   ,9.78   ,2.64   ,2.21   ,1.94   ,5.48   ,3.75  ,-2.18   ,3.11   ,5.41   ,3.85   ,3.29   ,1.49   ,0.90   ,1.64   ,2.19   ,3.06   ,5.88   ,0.43  ,-2.35   ,4.69   ,3.32
202008   ,7.48   ,6.89   ,4.01  ,12.02  ,11.25   ,5.11   ,5.93   ,4.87   ,3.22   ,6.68   ,1.54   ,5.73   ,3.95   ,5.24  ,12.35   ,7.61  ,13.89  ,10.01   ,9.73  ,12.76   ,2.59   ,4.70   ,5.05   ,6.52  ,11.70
202009  ,-0.43   ,0.33  ,-4.52  ,-1.42  ,-2.63  ,-3.00  ,-7.36  ,-0.45  ,-3.58  ,-1.61  ,-2.20   ,0.54  ,-1.04  ,-2.99  ,-4.04  ,-1.99  ,-4.33  ,-2.72  ,-0.24  ,-5.19  ,-7.28  ,-7.27  ,-4.98  ,-5.88  ,-2.79
202010   ,1.25   ,0.24   ,0.46   ,2.66  ,-0.08   ,0.35  ,-1.70   ,1.99   ,0.30  ,-0.74  ,-3.27  ,-4.76   ,0.24   ,0.65  ,-3.47   ,1.37   ,0.41   ,0.23   ,2.84   ,1.35  ,-0.71  ,-0.65   ,1.48  ,-0.04  ,-0.82
202011  ,12.07   ,5.28   ,9.21   ,7.51  ,10.20  ,11.30   ,9.14   ,8.57  ,13.43  ,12.70  ,14.00   ,7.36   ,7.98  ,10.14  ,13.96  ,17.30  ,16.23  ,13.69  ,13.66   ,8.97  ,15.68  ,13.91  ,16.74   ,9.81  ,12.37
202012   ,7.58   ,6.53   ,6.91   ,6.65   ,7.90   ,8.14   ,6.33   ,7.65   ,6.34   ,6.50   ,3.85   ,3.81   ,3.20   ,8.54   ,4.26   ,4.78   ,6.68   ,4.55   ,6.11   ,6.98   ,6.27   ,1.74   ,1.27   ,7.26  ,10.16
202101   ,6.38   ,6.25   ,8.57   ,6.08   ,4.33   ,3.73   ,1.51   ,2.65   ,2.62   ,2.80  ,-2.51  ,-1.31  ,-0.77   ,2.10  ,-0.04   ,0.40  ,-2.37   ,2.43  ,-0.68   ,2.57   ,1.63   ,1.00   ,1.75  ,-0.50   ,1.08
202102   ,9.58   ,4.98   ,9.30   ,6.35   ,3.01   ,3.45   ,5.78   ,5.26   ,4.56   ,7.80   ,8.54   ,7.54   ,6.34   ,3.63   ,4.71   ,1.64   ,3.85   ,2.13   ,5.10   ,1.27   ,3.03   ,7.07   ,5.10   ,2.17   ,0.33
202103  ,-2.48  ,-0.05  ,-2.46  ,-0.36   ,1.14   ,0.42  ,-1.81  ,-1.15  ,-2.81  ,-1.85   ,1.59   ,2.56   ,1.08   ,0.98  ,-3.31   ,0.32   ,3.23   ,3.20   ,4.55  ,-2.86   ,0.61   ,2.68   ,4.93  ,-1.77  ,-0.81
202104   ,4.43   ,6.04   ,8.86   ,7.76   ,7.57   ,6.35   ,6.64   ,7.26   ,6.26   ,6.66   ,2.40   ,6.36   ,3.14   ,4.55   ,6.52   ,5.39   ,4.81   ,2.75   ,5.14   ,8.58   ,4.43   ,2.05   ,2.47   ,4.62   ,7.24
202105   ,1.60   ,0.29   ,1.58   ,0.72   ,0.99   ,3.35   ,0.70   ,4.14   ,1.42  ,-0.33  ,-1.04   ,1.38   ,4.35   ,3.19  ,-0.45  ,-0.16  ,-0.01   ,1.24  ,-0.63   ,2.09   ,4.21   ,1.33   ,2.69   ,1.49   ,0.03
202106  ,-0.35  ,-1.91  ,-2.00  ,-0.98   ,0.99  ,-0.13   ,0.08  ,-0.44   ,0.53  ,-0.13  ,-0.21  ,-1.59  ,-1.37  ,-0.24  ,-1.38  ,-1.37  ,-0.69  ,-0.60   ,5.20   ,4.62  ,-1.64  ,-3.51  ,-1.86  ,-1.96   ,1.92
202107  ,-1.99  ,-0.52  ,-0.09   ,0.63   ,1.93  ,-2.89  ,-4.11  ,-2.48   ,2.99  ,-0.24  ,-4.79  ,-5.02  ,-0.99  ,-3.33  ,-4.24  ,-3.32  ,-1.57  ,-3.69  ,-1.66  ,-2.35  ,-9.07  ,-1.82  ,-0.78  ,-1.22  ,-5.64
202108   ,0.38   ,1.84   ,1.86   ,1.64  ,-0.46  ,-0.61   ,1.31  ,-0.05   ,1.89   ,2.29   ,3.82   ,2.57   ,3.78   ,7.00   ,6.51   ,2.09   ,3.05   ,2.97   ,5.21  ,-1.93  ,-3.78   ,1.46  ,-3.88   ,2.99   ,5.91
202109   ,1.60  ,-1.10  ,-0.50  ,-0.79   ,0.14  ,-3.06  ,-1.44  ,-3.58  ,-3.35  ,-1.27  ,-2.79   ,0.85  ,-2.98  ,-2.99  ,-1.08  ,-3.78  ,-2.58  ,-0.32  ,-2.97  ,-3.62  ,-7.29  ,-3.11  ,-2.93  ,-6.57  ,-4.85
202110   ,4.32   ,3.46   ,4.05   ,6.68   ,7.52   ,3.76   ,4.07   ,7.11   ,7.53   ,4.77   ,4.80   ,6.54   ,2.50   ,5.15   ,5.55   ,3.89   ,2.86   ,4.03   ,4.75   ,3.93   ,7.56   ,3.45   ,3.50   ,2.09   ,3.94
202111  ,-4.56  ,-6.37  ,-3.72  ,-6.50  ,-6.50  ,-5.19  ,-3.44  ,-0.89  ,-0.90  ,-3.35  ,-3.17  ,-1.92  ,-2.80  ,-8.51  ,-7.61  ,-7.99  ,-5.02  ,-3.20  ,-5.56  ,-3.20  ,-4.43  ,-7.29  ,-6.66  ,-2.72  ,-7.97
202112   ,1.20   ,1.53   ,1.31   ,3.19   ,0.81   ,1.89  ,-0.24   ,2.27   ,5.96   ,2.40   ,1.35  ,-2.25   ,4.19   ,1.64   ,0.88   ,2.89   ,4.79   ,4.43   ,4.02  ,-0.25   ,2.32   ,4.07   ,5.61   ,1.00  ,-4.32
202201  ,-3.86  ,-1.53  ,-3.95  ,-4.62  ,-6.58  ,-4.86  ,-4.78  ,-6.24  ,-7.02 ,-11.78  ,-8.56  ,-4.13  ,-4.81  ,-9.72 ,-12.83  ,-4.27  ,-3.53  ,-6.43  ,-9.77 ,-13.69   ,2.21  ,-3.35   ,0.52  ,-5.63 ,-15.45
202202  ,-2.79  ,-0.74  ,-0.14   ,0.03  ,-1.35  ,-1.11  ,-1.01  ,-0.44   ,1.13  ,-0.81   ,2.32  ,-2.72   ,2.81   ,1.16  ,-0.51   ,7.02   ,2.39   ,3.42   ,3.64  ,-1.99   ,3.95   ,3.19   ,2.99  ,-0.09  ,-2.58
202203   ,4.82   ,2.64   ,2.38   ,9.20   ,5.46   ,0.73   ,5.68   ,1.75  ,18.58   ,5.33   ,4.24   ,3.40   ,4.05   ,0.14   ,5.60   ,2.27   ,9.58   ,5.71   ,7.53   ,6.58   ,3.01   ,6.34   ,6.08   ,4.27   ,2.82
202204  ,-3.63  ,-3.24  ,-2.85  ,-1.95  ,-7.00  ,-2.91  ,-2.41  ,-5.17  ,-5.53  ,-6.52  ,-1.14  ,-5.39  ,-1.28  ,-7.84  ,-8.75  ,-2.15  ,-2.71  ,-4.69  ,-5.78  ,-9.37  ,-3.35  ,-2.59  ,-6.22  ,-5.97  ,-8.63
202205  ,-2.62  ,-0.75  ,-4.01  ,-0.64  ,-6.51  ,-2.69  ,-4.97  ,-2.89  ,-3.70  ,-3.90  ,-2.39  ,-4.03  ,-1.32  ,-4.43  ,-4.29  ,-1.05   ,1.20  ,-1.04  ,-5.07  ,-1.04   ,1.66   ,0.05   ,1.53  ,-0.23  ,-3.13
202206  ,-6.78  ,-8.63  ,-6.80 ,-10.24 ,-15.81  ,-5.86  ,-9.34  ,-6.30 ,-14.16 ,-18.25  ,-5.92  ,-6.08  ,-4.79 ,-11.35 ,-14.63  ,-7.12  ,-9.52  ,-7.65 ,-11.34 ,-13.74  ,-3.03  ,-7.76  ,-7.59  ,-5.91  ,-6.90
202207   ,2.13   ,1.87   ,0.96   ,3.41  ,10.53   ,1.59   ,2.88   ,5.94   ,2.41   ,8.55   ,4.58   ,6.00   ,7.86   ,4.25   ,9.58   ,3.98   ,1.11   ,3.17   ,5.40   ,3.96   ,3.77   ,1.85  ,-0.03   ,5.95   ,7.11
202208  ,-0.38   ,0.63  ,-0.18  ,-0.12  ,-0.31  ,-0.44  ,-0.44   ,0.39  ,-0.82  ,-1.58  ,-0.84  ,-1.83  ,-2.06   ,0.23   ,0.18   ,0.32   ,0.28  ,-0.77   ,1.72   ,2.00  ,-1.71  ,-2.19   ,0.04  ,-1.79  ,-1.25
202209  ,-8.10  ,-7.69  ,-8.07  ,-9.33 ,-13.49 ,-10.97  ,-8.73  ,-9.94 ,-10.41 ,-12.71 ,-12.83  ,-9.42 ,-11.96 ,-14.06 ,-19.25 ,-10.93 ,-12.92 ,-11.40 ,-12.03 ,-12.50 ,-10.14  ,-9.87  ,-8.56  ,-9.98 ,-11.99
202210  ,-3.22  ,-2.42  ,-2.49  ,-1.60  ,-1.17  ,-3.75  ,-2.48  ,-0.44  ,-2.01  ,-1.95   ,0.29  ,-1.08  ,-1.75  ,-1.32  ,-0.40  ,-3.89  ,-6.15   ,2.62   ,4.09   ,1.83  ,-1.09  ,-4.12  ,-0.68   ,3.65  ,-3.45
202211   ,4.41   ,6.71   ,5.18   ,5.75   ,6.79   ,7.86   ,6.54   ,5.93   ,5.11   ,9.57  ,10.55   ,9.51  ,11.37  ,13.21  ,17.06  ,17.69  ,14.37  ,11.56  ,11.09  ,13.06  ,14.87  ,14.88  ,17.42  ,10.10  ,21.22
202212   ,4.02   ,0.35   ,3.06   ,0.72  ,-2.83   ,3.69   ,1.65   ,1.71   ,0.24  ,-2.11   ,3.62   ,0.19   ,1.12   ,4.91  ,-0.86   ,6.08   ,5.02   ,2.77  ,-1.02  ,-2.08   ,0.77   ,4.69   ,1.55  ,-1.65  ,-4.46
202301   ,1.62   ,4.97   ,1.18   ,4.52   ,7.54   ,5.28   ,5.18   ,5.79   ,7.92   ,8.06   ,4.74   ,9.32   ,7.42   ,8.20  ,10.39   ,5.46   ,8.11   ,7.37   ,7.56  ,12.24   ,8.23   ,4.76   ,6.59   ,8.65  ,14.50
202302  ,-4.76  ,-4.39  ,-2.68  ,-5.79  ,-9.31  ,-5.73  ,-5.43  ,-7.04  ,-7.23  ,-6.56  ,-5.48  ,-6.07  ,-8.70  ,-7.57  ,-9.35  ,-7.28  ,-5.28  ,-5.66  ,-4.74  ,-6.62  ,-4.22  ,-5.81  ,-6.50  ,-6.48  ,-9.17
202303  ,-3.02  ,-0.91  ,-0.97  ,-2.31  ,-2.91   ,2.86  ,-0.00  ,-2.56  ,-2.03  ,-2.12  ,-3.51  ,-0.43  ,-0.58   ,0.18  ,-2.12  ,-1.50   ,0.71  ,-0.74  ,-0.37   ,1.22  ,-0.97   ,1.50   ,0.30  ,-1.09   ,8.07
202304  ,-2.34  ,-1.58   ,3.42  ,-0.92   ,0.88  ,-1.76  ,-1.15  ,-0.16  ,-0.24   ,0.95   ,2.30  ,-0.82   ,0.73   ,1.46  ,-0.37   ,2.19   ,3.13   ,1.35  ,-1.19  ,-0.18   ,3.00   ,1.05  ,-0.51   ,1.42  ,-4.16
202305  ,-3.04  ,-3.78  ,-4.50  ,-2.42  ,-6.27  ,-6.17  ,-3.56  ,-5.27  ,-3.21  ,-4.36  ,-6.82  ,-4.25  ,-3.97  ,-7.08  ,-5.42  ,-9.51  ,-5.62  ,-3.01  ,-4.28  ,-3.03  ,-5.10  ,-6.58  ,-6.48  ,-2.15  ,-8.57
202306   ,2.25   ,2.81   ,0.79   ,2.23   ,3.88   ,1.56   ,3.97   ,1.49   ,2.09   ,1.13   ,0.01   ,4.92   ,4.09  ,-0.18   ,0.10   ,4.71   ,2.64   ,2.93   ,4.43   ,2.61   ,2.24   ,2.69   ,4.63   ,1.93   ,9.08
202307   ,1.23   ,4.13   ,2.30   ,5.36   ,3.25   ,3.76   ,4.18   ,2.63   ,2.89   ,0.17   ,2.04   ,2.79   ,1.49   ,2.94   ,5.55   ,4.74   ,3.16   ,8.05   ,8.11   ,4.75   ,3.09   ,3.07   ,6.33   ,5.69   ,1.70
202308  ,-5.25  ,-5.16  ,-3.44  ,-3.85  ,-5.76  ,-6.10  ,-0.12  ,-4.93  ,-5.15  ,-7.32  ,-6.75  ,-4.23  ,-6.39  ,-4.55  ,-2.69  ,-3.84  ,-4.20  ,-5.12  ,-4.60  ,-4.78  ,-9.10  ,-6.64  ,-5.08  ,-6.40  ,-2.81
202309  ,-2.66  ,-4.15   ,2.49  ,-3.90  ,-3.69  ,-1.95   ,0.84  ,-0.76  ,-2.17  ,-5.65  ,-2.51  ,-4.83  ,-6.03  ,-3.15  ,-5.63  ,-2.89  ,-4.76   ,0.88  ,-4.68  ,-2.13  ,-2.92  ,-2.47  ,-3.52  ,-2.29  ,-5.41
202310  ,-2.39  ,-2.83  ,-4.52  ,-5.42  ,-3.37  ,-5.23  ,-2.85  ,-5.16  ,-4.67  ,-3.18  ,-3.13  ,-3.95  ,-6.57  ,-5.28  ,-5.05  ,-6.49  ,-4.98  ,-6.70  ,-8.26  ,-5.93  ,-2.33  ,-2.94  ,-5.09  ,-5.12  ,-8.03
202311   ,4.01   ,3.38   ,3.40   ,3.24   ,4.99   ,5.23   ,7.46   ,5.14   ,5.70   ,6.93   ,5.10   ,3.20   ,8.12   ,7.13   ,9.28   ,1.26   ,6.74   ,2.30   ,8.23   ,8.39   ,1.60   ,5.46   ,4.61   ,8.07   ,8.25
202312   ,2.96   ,2.24   ,4.26   ,5.29   ,4.13   ,4.78   ,4.09   ,6.62   ,5.87   ,7.95   ,3.95   ,4.51  ,10.06   ,6.77   ,5.96   ,7.34   ,8.74   ,7.18   ,8.38   ,6.55   ,8.13   ,8.40   ,9.28   ,9.27  ,10.15
202401  ,-6.41  ,-3.67  ,-6.22  ,-4.40  ,-8.21  ,-7.59  ,-5.01  ,-3.01  ,-2.12  ,-9.77  ,-5.93  ,-5.41  ,-7.20  ,-5.82  ,-4.64  ,-4.57  ,-2.49  ,-3.09  ,-3.00  ,-4.65  ,-8.80  ,-5.48  ,-3.16  ,-0.31  ,-1.54
202402   ,1.78  ,-0.58  ,-2.06   ,0.94   ,0.73   ,2.54   ,5.62   ,0.29   ,2.98   ,4.21   ,3.78  ,-0.87  ,-0.95   ,2.70   ,0.09   ,7.35   ,3.81   ,1.90   ,2.76  ,-2.01  ,-0.51   ,1.01   ,4.79   ,2.36  ,-1.64
202403   ,1.10   ,3.82  ,-0.35   ,1.74   ,2.26  ,-0.39   ,3.61   ,0.93   ,3.68   ,0.32   ,5.19   ,2.14   ,1.60   ,3.24   ,3.59   ,3.91   ,3.82   ,2.31   ,4.84   ,2.46  ,-2.58   ,1.07   ,2.95   ,2.75   ,1.17
202404   ,0.74  ,-0.03  ,-1.11  ,-0.28  ,-1.36  ,-0.58  ,-1.61  ,-2.17  ,-1.44   ,2.23   ,0.34  ,-0.13  ,-0.21  ,-3.03  ,-1.26   ,0.84  ,-3.55  ,-1.96  ,-2.13   ,2.15   ,1.87   ,1.17  ,-0.23  ,-3.32  ,-4.22
202405   ,3.11   ,2.77   ,1.58   ,1.00   ,6.52   ,3.67   ,2.85   ,1.17   ,2.96   ,1.64   ,3.36   ,0.59   ,2.48   ,0.10   ,3.96   ,3.22   ,1.69   ,2.83   ,5.58   ,4.71   ,4.70  ,-0.00   ,2.73   ,6.73   ,3.83
202406   ,0.15  ,-0.63  ,-2.99  ,-1.59  ,-1.44  ,-0.98  ,-0.36   ,0.57  ,-0.90  ,-2.63   ,0.43  ,-0.98  ,-2.40   ,0.82  ,-2.79   ,0.09   ,0.59  ,-3.03  ,-0.22  ,-0.86  ,-4.48  ,-2.41   ,0.01   ,3.94   ,2.05
202407  ,-1.59  ,-2.88  ,-0.87  ,-0.53  ,-1.24  ,-1.41   ,0.77   ,0.69   ,0.82  ,-0.57   ,1.62   ,1.50  ,-0.52  ,-0.64   ,1.09  ,-3.88   ,1.43   ,2.36   ,4.25   ,1.23  ,-0.92   ,2.51   ,3.55  ,-0.72   ,0.20
202408  ,-1.18   ,2.12   ,1.35  ,-0.54   ,0.52   ,1.54   ,3.29   ,2.53   ,1.11   ,3.69  ,-0.07   ,1.12   ,4.55   ,0.64  ,-1.84  ,-2.19   ,2.93   ,6.80   ,1.40   ,1.62   ,2.93   ,4.22   ,5.18   ,4.04   ,6.66
202409   ,6.57   ,4.24   ,4.49   ,4.87   ,5.06   ,6.30   ,5.26  ,10.22   ,7.50   ,6.76  ,11.08   ,7.77   ,8.09   ,7.38   ,7.80  ,14.54   ,8.41   ,6.66   ,2.74   ,6.52  ,11.13   ,6.16   ,2.84  ,14.51   ,2.55
202410   ,1.96  ,-0.59   ,0.50  ,-0.14  ,-2.79  ,-3.71  ,-2.45  ,-1.56  ,-0.34  ,-1.69  ,-2.99  ,-3.59   ,1.03  ,-6.15  ,-1.99  ,-8.27  ,-6.10  ,-5.63  ,-5.33  ,-7.08  ,-4.59  ,-4.76  ,-3.04  ,-8.23  ,-6.79
202411  ,-2.89  ,-2.76   ,1.25  ,-3.11  ,-2.20   ,0.50  ,-3.30  ,-1.32  ,-2.56  ,-4.03   ,1.82   ,0.77  ,-2.13  ,-2.16   ,0.03  ,-0.01  ,-0.14   ,1.79   ,0.76   ,2.92   ,0.76   ,2.63   ,4.18   ,0.67   ,1.48
202412  ,-2.91  ,-0.60  ,-4.36  ,-2.46  ,-2.03   ,0.32  ,-1.81   ,1.69  ,-3.04  ,-2.89  ,-4.86   ,2.76   ,0.41  ,-6.12  ,-7.71  ,-5.29  ,-3.67  ,-5.93  ,-4.30  ,-4.09  ,-2.50  ,-3.30  ,-5.41  ,-5.49  ,-6.24
202501   ,0.16  ,-0.65   ,0.29   ,2.98   ,1.49  ,-1.44   ,2.55  ,-0.39   ,1.64   ,2.24   ,0.72  ,-0.69  ,-1.84   ,6.95   ,6.08   ,0.60   ,0.71   ,4.59  ,-1.28   ,3.86   ,1.36   ,2.02   ,3.86   ,2.49   ,2.60
202502  ,-1.17  ,-1.97   ,0.96   ,1.11   ,0.81  ,-0.81   ,1.43  ,-0.87   ,0.76  ,-1.45   ,0.69   ,1.16   ,2.62  ,-0.44  ,-0.37  ,-1.24  ,-2.54  ,-2.48  ,-2.90  ,-2.97   ,4.82  ,-1.06  ,-1.00   ,0.81 ,-12.01
202503   ,0.47   ,1.62   ,0.30   ,2.73  ,-2.23   ,0.11   ,2.25   ,2.55   ,2.97   ,0.98  ,-0.13   ,1.92   ,0.95  ,-1.82  ,-1.79  ,-3.43   ,0.86   ,2.03  ,-3.40  ,-2.52  ,-1.21  ,-1.60  ,-0.85   ,0.40  ,-6.96
202504   ,0.59   ,0.03  ,-0.35   ,1.47   ,1.52   ,3.92   ,1.22  ,-0.68  ,-0.81   ,2.70   ,0.18  ,-0.23   ,0.98   ,1.18  ,-0.23  ,-0.53   ,0.26   ,3.52   ,2.87   ,3.01   ,1.70   ,3.90   ,5.12   ,2.60   ,5.60
