Date,SMALL LoPRIOR,ME1 PRIOR2,ME1 PRIOR3,ME1 PRIOR4,SMALL HiPRIOR,ME2 PRIOR1,ME2 PRIOR2,ME2 PRIOR3,ME2 PRIOR4,ME2 PRIOR5,ME3 PRIOR1,ME3 PRIOR2,ME3 PRIOR3,ME3 PRIOR4,ME3 PRIOR5,ME4 PRIOR1,ME4 PRIOR2,ME4 PRIOR3,ME4 PRIOR4,ME4 PRIOR5,BIG LoPRIOR,ME5 PRIOR2,ME5 PRIOR3,ME5 PRIOR4,BIG HiPRIOR
201807  ,-1.60  ,-1.21  ,-2.72  ,-1.40   ,0.83  ,-1.03  ,-2.21  ,-0.88  ,-1.03  ,-0.01   ,0.45  ,-0.95   ,1.03   ,0.71  ,-5.47   ,1.89   ,1.60   ,1.23  ,-0.78   ,0.37   ,4.50   ,2.65   ,1.51   ,1.23   ,0.05
201808  ,-3.93  ,-2.83  ,-2.19  ,-2.55  ,-4.69  ,-4.91  ,-3.24  ,-2.34  ,-2.06  ,-3.54  ,-2.18  ,-2.79  ,-1.72   ,0.29  ,-3.96   ,1.32  ,-0.60  ,-2.87  ,-2.80  ,-1.11  ,-1.25  ,-3.58  ,-3.78  ,-2.54   ,1.98
201809  ,-1.71  ,-0.38  ,-1.67  ,-0.07  ,-2.12  ,-1.28  ,-1.24  ,-0.39  ,-0.78   ,0.52  ,-2.76   ,3.16  ,-0.61  ,-0.06  ,-0.74  ,-1.76   ,0.42   ,0.97   ,1.41   ,1.78   ,0.64  ,-0.65   ,0.54   ,0.03  ,-3.99
201810 ,-10.27  ,-5.89  ,-5.03  ,-8.02  ,-9.74  ,-9.10  ,-7.54  ,-6.82  ,-6.67  ,-9.46 ,-10.09  ,-6.60  ,-5.58  ,-8.91 ,-13.78  ,-8.48  ,-8.62  ,-6.97  ,-7.59 ,-14.05  ,-7.49  ,-8.42  ,-9.27  ,-9.69 ,-11.20
201811   ,2.55   ,3.34   ,2.34   ,1.20   ,0.56   ,1.33   ,2.30   ,3.85   ,2.00   ,1.07   ,6.53   ,0.63   ,2.96   ,3.55   ,3.31   ,5.64  ,-0.96   ,4.77   ,2.02   ,3.87   ,6.09   ,6.45   ,4.85   ,0.64   ,0.77
201812  ,-5.51  ,-2.93  ,-3.49  ,-3.46  ,-5.47  ,-5.69  ,-4.98  ,-4.84  ,-3.97  ,-4.93  ,-8.09  ,-2.29  ,-5.20  ,-5.01  ,-2.56  ,-4.76  ,-1.99  ,-2.79  ,-4.97  ,-4.12  ,-0.71  ,-2.41  ,-1.97  ,-1.55  ,-0.68
201901   ,0.66   ,3.42   ,2.20   ,3.11   ,5.61   ,2.22   ,2.07   ,4.35   ,2.42   ,1.20   ,2.26   ,7.82   ,1.96   ,3.46   ,6.25   ,5.93   ,8.82  ,10.10   ,6.12   ,9.54   ,7.44   ,7.46   ,7.88   ,5.98   ,4.78
201902   ,1.65  ,-1.25   ,1.56  ,-1.29  ,-1.06   ,6.60   ,2.26   ,0.63   ,1.22   ,3.09   ,6.91   ,4.28   ,2.49   ,1.88   ,3.83   ,6.13   ,1.89   ,1.30   ,1.25   ,4.34   ,3.70   ,4.97   ,1.90   ,5.79   ,2.46
201903  ,-0.64   ,0.10   ,2.09   ,1.86   ,0.71  ,-0.42   ,1.46   ,0.72   ,0.01   ,2.63  ,-3.76  ,-0.04   ,0.83   ,2.66   ,3.47  ,-4.39   ,1.20   ,1.24   ,1.59   ,3.28   ,0.96  ,-1.40   ,0.84   ,2.58   ,3.14
201904   ,0.28  ,-1.22   ,0.54   ,1.36   ,0.29   ,1.29   ,0.09  ,-0.62   ,0.87   ,6.14   ,7.74   ,0.05   ,0.07   ,1.51   ,5.41   ,0.75   ,1.51   ,3.49  ,-2.27   ,2.95   ,5.50   ,5.03   ,1.87   ,0.65  ,-0.36
201905  ,-5.42  ,-3.57  ,-3.33  ,-3.55  ,-1.89  ,-4.97  ,-4.98  ,-3.12  ,-3.54  ,-2.21  ,-7.87  ,-4.40  ,-5.11  ,-2.04  ,-2.69  ,-7.57  ,-6.48  ,-5.66  ,-2.71  ,-2.67 ,-13.05  ,-5.99  ,-1.44  ,-3.87   ,1.18
201906  ,-1.31   ,0.27   ,2.33   ,2.36   ,1.99  ,-0.43   ,1.06   ,3.19   ,1.85  ,-0.24  ,-0.66   ,1.90   ,1.10   ,3.96   ,3.45   ,1.39   ,2.95   ,4.02   ,5.41   ,7.17   ,4.69   ,4.71   ,6.18   ,6.59   ,7.10
201907   ,0.38  ,-0.19  ,-0.61  ,-1.40   ,2.85  ,-1.09  ,-0.17  ,-1.11   ,1.81   ,0.29  ,-0.48  ,-0.43  ,-2.31  ,-1.33   ,0.12   ,0.19  ,-1.28  ,-0.59  ,-0.19  ,-0.08   ,2.51  ,-0.83  ,-1.39  ,-3.09   ,0.69
201908  ,-6.07  ,-5.11  ,-3.34   ,0.33  ,-0.71  ,-7.70  ,-6.09  ,-3.27  ,-4.61  ,-3.45  ,-8.24  ,-6.09  ,-5.23  ,-6.98  ,-3.02  ,-9.07 ,-10.16  ,-3.06  ,-4.44  ,-7.25  ,-5.02  ,-7.24  ,-6.44  ,-5.61  ,-6.68
201909   ,2.31   ,0.23   ,0.37   ,0.22   ,3.79   ,2.64  ,-0.48   ,1.56   ,2.79   ,4.05   ,4.81   ,3.10   ,4.44   ,1.11   ,2.13   ,7.26   ,3.67   ,0.73   ,2.10  ,-1.93   ,0.74   ,1.50   ,1.81   ,0.12   ,0.53
201910  ,-1.32   ,0.67   ,1.93   ,2.07   ,2.30  ,-0.73   ,1.66   ,1.17   ,2.02   ,2.21   ,0.78   ,0.76   ,0.06   ,2.46   ,2.26   ,4.72   ,1.62   ,0.72   ,1.92   ,1.73   ,2.86   ,3.54   ,3.76   ,4.00   ,0.99
201911  ,-2.74  ,-0.97  ,-2.16  ,-1.92  ,-3.55  ,-2.07   ,0.86  ,-0.91   ,0.02  ,-0.80   ,1.25   ,1.24  ,-0.02  ,-0.65  ,-2.03   ,1.92   ,0.17   ,2.22  ,-1.55  ,-3.42   ,0.35   ,0.18  ,-1.07   ,0.07   ,1.91
201912   ,3.83   ,1.77   ,6.15   ,3.08   ,4.18   ,5.14   ,3.52   ,3.44   ,4.63   ,5.81   ,4.95   ,2.47   ,3.21   ,5.91   ,4.72   ,2.02   ,1.78   ,2.87   ,4.07   ,3.62  ,-1.64   ,4.06   ,2.90   ,3.25   ,3.02
202001  ,-3.70  ,-3.70  ,-4.70  ,-3.81  ,-2.78  ,-7.38  ,-4.19  ,-3.31  ,-5.15  ,-3.58  ,-6.43  ,-3.79  ,-4.64  ,-3.63  ,-1.37  ,-5.42  ,-3.46  ,-8.72  ,-3.83  ,-3.92  ,-3.28  ,-4.67  ,-2.73  ,-2.96   ,3.21
202002  ,-6.78  ,-6.81  ,-7.48  ,-8.34  ,-9.11  ,-8.58  ,-6.69  ,-6.56  ,-4.17  ,-9.23  ,-7.75  ,-5.72  ,-6.52  ,-8.93 ,-12.00  ,-6.84  ,-7.48  ,-6.56  ,-8.15 ,-12.79  ,-5.62  ,-4.33  ,-6.82  ,-6.74  ,-7.86
202003 ,-19.51 ,-19.04 ,-15.68 ,-19.17 ,-24.08 ,-21.49 ,-19.62 ,-15.83 ,-21.97 ,-25.91 ,-20.23 ,-13.95 ,-21.39 ,-21.10 ,-25.40 ,-20.28 ,-25.35 ,-22.32 ,-26.61 ,-11.77 ,-13.95 ,-21.10 ,-15.52 ,-23.44 ,-15.79
202004  ,11.22   ,6.89  ,10.98  ,11.11  ,20.02  ,11.40   ,7.30   ,8.60  ,12.26  ,18.76  ,13.59  ,15.64   ,9.24  ,10.50  ,21.46  ,11.59  ,18.77  ,14.97  ,12.58  ,21.11   ,8.88   ,9.17   ,7.99  ,10.41  ,12.47
202005   ,5.06   ,2.61   ,1.43   ,0.47   ,7.64   ,4.23   ,0.87  ,-0.17   ,2.93   ,5.56   ,6.10   ,3.64   ,3.71   ,4.94   ,8.89   ,2.32   ,1.61   ,3.12   ,5.32   ,9.05   ,1.36   ,0.18  ,-2.95  ,-0.03  ,-0.78
202006   ,6.56   ,5.74   ,4.33   ,7.30   ,8.56   ,3.00   ,3.20   ,4.97   ,6.68   ,7.67   ,0.03   ,7.11   ,5.66   ,7.15   ,2.20   ,8.80   ,5.84   ,4.78   ,4.00   ,6.41   ,6.89   ,8.48   ,5.91   ,9.57  ,10.69
202007   ,8.02   ,3.79   ,4.76   ,9.85  ,13.00   ,3.24   ,1.65   ,3.49   ,2.48   ,6.71  ,-1.10  ,-1.48   ,0.23   ,7.69   ,6.83  ,-3.50  ,-2.36  ,-0.18   ,6.23   ,8.85  ,-3.29  ,-1.47   ,3.34   ,4.91   ,7.81
202008  ,11.67   ,4.06   ,7.56   ,6.56  ,12.70   ,4.09   ,3.87   ,4.04   ,4.76   ,7.94   ,5.39   ,3.78   ,3.18   ,6.49   ,9.86  ,10.20  ,10.18   ,9.67   ,8.77  ,12.16   ,5.19   ,4.70   ,4.78   ,4.91  ,10.63
202009  ,-0.93  ,-0.06   ,3.72  ,-0.03  ,-3.15  ,-5.80  ,-0.58  ,-2.52  ,-1.84  ,-4.03   ,1.59  ,-4.58  ,-2.31  ,-1.62  ,-3.37  ,-4.47  ,-2.58  ,-1.32  ,-0.82  ,-7.11  ,-6.10  ,-7.16  ,-5.25  ,-5.56  ,-3.57
202010   ,0.12   ,0.47   ,1.65   ,1.53   ,2.17   ,0.59  ,-0.50  ,-1.04   ,0.50  ,-0.62  ,-3.52  ,-2.91  ,-2.84   ,0.96  ,-1.92   ,0.98   ,0.78   ,3.38  ,-0.03  ,-0.69   ,2.50  ,-0.48  ,-0.89  ,-1.96   ,2.95
202011  ,11.24  ,10.94   ,6.83   ,8.63  ,10.43  ,18.46   ,7.37   ,7.78  ,10.73  ,13.92  ,18.14  ,13.38  ,11.62   ,9.61   ,7.63  ,27.55  ,16.74  ,12.66   ,8.88   ,5.72  ,22.07  ,18.10  ,12.44  ,11.37   ,5.77
202012   ,7.19   ,3.42   ,4.48   ,6.66   ,9.54   ,5.32   ,5.98   ,4.87   ,6.91  ,10.53   ,5.10   ,2.38   ,4.09   ,5.52   ,7.76   ,3.37   ,4.79   ,3.49   ,8.32   ,6.43  ,-0.13   ,1.61   ,5.97   ,5.37  ,14.67
202101   ,3.29   ,2.90   ,3.37   ,2.33   ,9.62  ,-0.17   ,0.76   ,1.36   ,6.47   ,8.86  ,-1.05  ,-0.73  ,-1.20  ,-1.49   ,9.97  ,-0.30  ,-2.16   ,1.24  ,-0.00   ,4.39  ,-1.07   ,1.35   ,0.72  ,-0.78   ,4.27
202102   ,9.48   ,3.88   ,4.14   ,5.19   ,9.34   ,6.10   ,3.17   ,5.10   ,7.95   ,8.73   ,7.58   ,6.89   ,3.30   ,5.80   ,5.59   ,3.50   ,2.49   ,3.94   ,2.13   ,5.54   ,6.70   ,7.43   ,1.45   ,4.39   ,1.58
202103   ,2.96   ,0.96   ,0.56  ,-0.28  ,-1.39  ,-0.04   ,2.21  ,-0.99  ,-2.00  ,-3.89  ,-2.13   ,0.64   ,0.50  ,-0.37  ,-3.64   ,2.29   ,2.54  ,-0.42   ,0.65  ,-3.08   ,4.04   ,0.94   ,2.70  ,-0.38  ,-1.22
202104   ,3.69   ,5.31   ,4.19   ,3.30   ,8.90   ,5.41   ,3.01   ,4.92   ,4.31   ,9.32  ,-1.01   ,0.36   ,9.18   ,7.71  ,12.88   ,2.99   ,2.08   ,3.59   ,3.73   ,7.00   ,2.60   ,2.69   ,2.77   ,5.28  ,10.54
202105   ,0.48   ,2.46   ,0.71   ,2.92  ,-0.02  ,-1.18   ,1.11   ,1.95   ,4.33  ,-1.53   ,3.64   ,0.88   ,0.62   ,1.41   ,2.38  ,-1.87   ,0.76   ,0.02   ,2.26   ,0.28   ,4.37  ,-0.32   ,0.06   ,3.81  ,-8.51
202106  ,-1.41  ,-1.16   ,0.51  ,-3.03  ,-2.70   ,0.64   ,1.30   ,0.87  ,-1.37  ,-2.75  ,-0.57   ,0.58  ,-0.44   ,0.33   ,0.57  ,-2.30  ,-1.67   ,0.14   ,0.27  ,-2.02  ,-3.88  ,-1.56  ,-2.14  ,-2.11   ,5.02
202107  ,-0.23   ,0.19  ,-1.16   ,1.21  ,-0.62  ,-2.80  ,-0.03  ,-1.43  ,-0.75  ,-1.46  ,-5.06  ,-2.24  ,-3.43  ,-2.22  ,-4.06  ,-7.48   ,0.30  ,-3.66  ,-2.14   ,0.19  ,-1.25  ,-3.91  ,-1.63  ,-1.17  ,-8.30
202108  ,-0.47  ,-0.02   ,1.62   ,1.98   ,1.42   ,0.47  ,-0.21  ,-0.00   ,2.93   ,2.67   ,0.08   ,5.42   ,3.25   ,5.10  ,10.28   ,2.58   ,0.24   ,5.66   ,2.14   ,2.56  ,-3.77   ,1.01  ,-3.61   ,3.78   ,8.67
202109   ,0.08   ,1.20   ,2.21  ,-1.32  ,-1.18  ,-3.52  ,-2.51  ,-1.70   ,0.28  ,-1.37  ,-5.13  ,-3.31  ,-0.24  ,-3.66   ,0.84  ,-2.52   ,0.23  ,-2.27  ,-3.90  ,-5.89 ,-11.54  ,-2.86  ,-2.76  ,-3.12  ,-9.02
202110   ,4.89   ,5.35   ,6.60   ,2.58   ,5.62   ,2.83   ,3.71   ,7.74   ,4.92   ,7.26   ,5.53   ,3.21   ,2.08   ,0.91   ,5.65   ,5.61   ,5.23   ,1.62   ,4.93   ,5.82   ,4.90   ,2.82   ,2.58   ,5.01   ,2.75
202111  ,-6.26  ,-5.33  ,-2.68  ,-6.24  ,-4.80  ,-6.57  ,-3.09  ,-4.24  ,-3.52  ,-3.71  ,-8.59  ,-4.68  ,-3.37  ,-3.19  ,-1.92  ,-4.28  ,-5.92  ,-5.70  ,-6.70  ,-1.90  ,-4.53  ,-3.08  ,-4.79  ,-8.35  ,-8.97
202112   ,0.18  ,-1.52   ,0.82   ,0.83   ,1.24   ,0.61   ,0.80   ,2.74   ,5.15   ,3.69   ,0.68   ,2.59   ,1.46   ,5.10   ,2.19   ,0.53   ,3.17   ,2.54   ,5.10  ,-1.99   ,2.05   ,1.55   ,3.98   ,5.10  ,-4.70
202201  ,-5.43  ,-3.73  ,-2.65  ,-3.73  ,-3.25  ,-7.30  ,-5.98  ,-5.66  ,-4.57  ,-7.88  ,-9.35  ,-5.83  ,-6.07  ,-4.37 ,-12.65  ,-3.15  ,-6.39  ,-6.42  ,-6.62 ,-13.54   ,0.96  ,-0.63  ,-3.94  ,-4.78 ,-16.05
202202  ,-3.63  ,-0.65  ,-0.20  ,-2.00  ,-0.50  ,-3.55  ,-2.49   ,0.18  ,-1.78  ,-1.86  ,-3.36   ,0.88   ,3.39   ,2.71   ,1.20   ,6.13   ,5.43   ,2.91   ,4.26   ,2.64   ,3.10   ,2.26  ,-0.78   ,1.56   ,4.45
202203   ,2.41   ,1.66   ,1.76   ,5.90   ,6.25   ,3.11   ,4.30   ,1.40   ,3.46   ,6.39  ,-0.48   ,0.91   ,2.38   ,4.26  ,10.02  ,-1.21   ,5.66   ,6.22   ,6.72   ,9.86  ,-0.31   ,4.15  ,10.14   ,4.57   ,6.24
202204  ,-5.54  ,-4.49  ,-4.49  ,-3.20  ,-1.07  ,-7.98  ,-6.00  ,-4.90  ,-2.27  ,-6.33  ,-8.07  ,-4.33  ,-4.99  ,-5.61  ,-0.56  ,-5.82  ,-3.73  ,-4.60  ,-4.38  ,-1.98 ,-10.31  ,-4.05  ,-4.22  ,-6.23  ,-5.93
202205  ,-4.81  ,-1.86  ,-1.82  ,-2.74  ,-4.14  ,-4.95  ,-2.20  ,-2.33  ,-1.66  ,-4.41  ,-2.13  ,-3.55  ,-2.59  ,-2.18  ,-3.51  ,-1.44  ,-0.68  ,-4.07  ,-2.35  ,-4.12   ,1.23   ,0.23  ,-0.40   ,1.35  ,-0.19
202206 ,-10.93  ,-6.68  ,-5.31  ,-5.31 ,-13.37 ,-11.49  ,-6.99  ,-6.89  ,-7.02 ,-13.27  ,-7.98  ,-7.58  ,-8.22  ,-8.72 ,-17.45  ,-4.80  ,-7.55  ,-8.63 ,-10.17 ,-14.93   ,0.86  ,-8.19  ,-9.61  ,-7.14 ,-12.02
202207   ,7.89   ,3.42   ,0.91   ,3.47   ,4.89   ,7.04   ,1.04  ,-0.10   ,3.74   ,8.20   ,4.15   ,6.86   ,5.98   ,7.82  ,10.54   ,1.32   ,4.67   ,5.79   ,3.32   ,3.48   ,1.10  ,-0.86   ,3.51   ,2.37   ,6.57
202208  ,-2.13  ,-1.22  ,-1.16   ,3.33   ,4.15  ,-4.66  ,-0.89  ,-0.27   ,2.60   ,0.20  ,-3.77  ,-0.32   ,0.28  ,-0.12   ,2.42   ,0.14   ,0.04   ,0.15   ,0.58   ,3.41  ,-4.45  ,-3.48  ,-0.73  ,-0.96   ,2.16
202209 ,-12.58  ,-8.25  ,-6.71  ,-6.65  ,-7.85 ,-12.83 ,-10.02  ,-9.47  ,-8.03 ,-11.95 ,-17.10 ,-14.55 ,-14.66  ,-9.87 ,-12.45 ,-12.39 ,-13.55 ,-14.52 ,-12.03  ,-9.73 ,-11.93 ,-11.64  ,-8.85  ,-9.40  ,-9.01
202210  ,-1.85  ,-3.25   ,0.07  ,-2.27  ,-4.31  ,-1.94  ,-2.10  ,-3.96  ,-2.01  ,-1.85  ,-1.36  ,-0.38   ,0.65  ,-3.65  ,-0.84  ,-0.50   ,3.15  ,-2.10  ,-0.83   ,0.59  ,-7.22   ,1.94   ,0.52  ,-0.92  ,-3.09
202211   ,7.69   ,7.10   ,3.82   ,4.67   ,7.61  ,11.82   ,8.21   ,5.49   ,4.23   ,8.38  ,15.33  ,12.37  ,11.32   ,8.27  ,10.02  ,15.80  ,14.30  ,11.72  ,12.66  ,12.61  ,19.14  ,14.13  ,15.25  ,12.45  ,18.50
202212  ,-0.20   ,2.85   ,2.07   ,0.74   ,2.04   ,0.24  ,-0.43   ,2.90   ,1.54  ,-0.60   ,3.14   ,4.63  ,-0.04  ,-0.88  ,-3.56  ,11.02   ,1.48  ,-0.41   ,0.77  ,-0.90   ,1.28   ,1.83   ,4.08   ,1.29  ,-1.81
202301   ,5.73   ,4.85   ,4.78   ,3.64   ,6.28   ,8.40   ,4.00   ,2.69   ,5.15   ,6.81  ,10.53   ,6.54   ,7.20   ,7.20   ,9.95  ,12.83   ,9.41   ,8.28   ,6.62   ,3.58  ,10.20   ,9.83   ,6.21   ,6.65   ,7.02
202302  ,-8.44  ,-5.58  ,-3.60  ,-3.41  ,-5.07  ,-8.03  ,-5.95  ,-2.80  ,-6.55  ,-4.96  ,-8.05  ,-6.79  ,-7.86  ,-7.34  ,-7.97  ,-9.63  ,-5.00  ,-5.16  ,-4.26  ,-7.24  ,-7.99  ,-4.56  ,-3.46  ,-7.36  ,-7.26
202303  ,-4.09  ,-1.55  ,-0.86   ,0.23  ,-3.24  ,-1.49  ,-1.87  ,-2.02   ,3.34   ,1.09  ,-3.26  ,-3.40  ,-0.71   ,0.13   ,2.12   ,1.78  ,-2.79  ,-1.09  ,-1.79   ,1.93   ,9.60   ,2.39  ,-1.30  ,-1.81   ,3.38
202304  ,-0.66   ,0.33  ,-2.38  ,-0.20  ,-0.29   ,0.47  ,-1.48  ,-1.99  ,-0.86  ,-0.01  ,-0.46  ,-1.26   ,0.35   ,1.30   ,2.99   ,1.98   ,2.23   ,0.40  ,-0.67   ,0.06  ,-1.93   ,1.57  ,-1.73   ,1.52   ,1.36
202305  ,-5.85  ,-3.98  ,-1.53  ,-2.98  ,-1.65  ,-5.51  ,-3.83  ,-3.79  ,-2.63  ,-4.74  ,-3.21  ,-3.76  ,-6.32  ,-5.20  ,-6.71  ,-1.36  ,-4.04  ,-6.05  ,-4.48 ,-10.29  ,-4.98  ,-5.16  ,-4.81  ,-5.69  ,-7.70
202306   ,0.72   ,0.21   ,1.40   ,3.25   ,3.45   ,2.23   ,1.34   ,1.99   ,2.61   ,6.70   ,2.22   ,2.45   ,4.01   ,0.83   ,1.59   ,1.86   ,4.52  ,-0.44   ,0.68   ,5.42   ,6.20   ,3.90   ,2.16   ,4.49   ,4.53
202307   ,3.94   ,1.00   ,2.13   ,2.97   ,1.23   ,2.83   ,1.37   ,2.38   ,3.91   ,3.08   ,3.51   ,3.55   ,1.96   ,3.96   ,2.82   ,8.73   ,6.93   ,3.75   ,5.61   ,4.88   ,5.25   ,1.81   ,4.19   ,4.52   ,3.97
202308  ,-5.92  ,-4.44  ,-3.82  ,-4.50  ,-4.68  ,-9.00  ,-0.62  ,-3.02  ,-5.41  ,-3.68  ,-6.39  ,-5.02  ,-2.46  ,-5.05  ,-5.39  ,-4.22  ,-6.37  ,-3.18  ,-3.72  ,-2.64 ,-12.35  ,-5.79  ,-5.29  ,-5.26  ,-6.08
202309  ,-2.87  ,-2.51  ,-0.70  ,-3.14  ,-3.24  ,-2.78  ,-3.23  ,-1.21  ,-0.98  ,-2.91  ,-5.92  ,-2.10  ,-0.43  ,-4.51  ,-9.08  ,-2.53  ,-3.13  ,-3.30   ,0.87  ,-4.43  ,-5.76  ,-2.16  ,-3.63  ,-1.26  ,-4.81
202310  ,-3.73  ,-1.96  ,-3.00  ,-2.00  ,-5.70  ,-7.62  ,-4.68  ,-2.46  ,-2.00  ,-4.62  ,-5.55  ,-2.00  ,-6.32  ,-6.48  ,-1.06  ,-6.49  ,-7.91  ,-5.78  ,-4.64  ,-8.92  ,-4.64  ,-6.01  ,-3.07  ,-3.76  ,-5.42
202311   ,4.13   ,1.62   ,2.58   ,4.25   ,2.66   ,6.04   ,4.13   ,6.06   ,4.46   ,6.48   ,8.01   ,5.19   ,3.80   ,5.54   ,9.76   ,5.19   ,7.17   ,8.29   ,4.91   ,1.36   ,5.45   ,6.28   ,2.19   ,8.20   ,4.05
202312   ,5.76   ,2.17   ,2.68   ,2.86   ,3.20   ,9.54   ,3.46   ,7.26   ,3.23   ,6.50   ,7.21   ,5.00   ,4.93   ,3.31   ,7.65   ,7.32   ,7.27   ,9.40   ,6.68   ,8.12  ,10.15   ,8.70   ,7.88   ,9.52  ,10.97
202401  ,-9.99  ,-4.66  ,-5.71  ,-3.72  ,-4.83 ,-13.36  ,-4.35  ,-2.88  ,-2.14  ,-5.65 ,-10.17  ,-5.11  ,-4.75  ,-3.42  ,-2.79  ,-8.70  ,-4.17  ,-2.57  ,-3.50  ,-1.75 ,-10.57  ,-5.00  ,-1.40  ,-3.74  ,-1.68
202402  ,-0.48  ,-1.65   ,2.33  ,-0.25   ,1.42   ,4.57  ,-1.44   ,3.06   ,4.45   ,6.39   ,0.65   ,0.51  ,-0.66   ,1.83   ,4.01   ,4.37  ,-2.44   ,1.68   ,4.94   ,6.32   ,5.93  ,-0.37  ,-1.39   ,2.58   ,3.51
202403   ,0.57   ,2.40   ,1.03   ,1.76   ,4.33  ,-0.70   ,0.05   ,1.43   ,3.90   ,3.62   ,5.86   ,1.58   ,1.25   ,5.83   ,2.58   ,0.78   ,2.41   ,3.22   ,4.23   ,3.14  ,-4.80   ,1.04   ,3.50   ,2.88   ,0.90
202404   ,0.56  ,-0.00  ,-1.53  ,-0.00   ,0.21   ,2.33  ,-1.75   ,0.36  ,-0.36  ,-0.50  ,-0.68  ,-0.64  ,-2.64  ,-1.50  ,-1.78   ,5.84   ,0.44   ,0.48  ,-3.79  ,-4.60   ,3.66  ,-0.62   ,0.74  ,-2.45  ,-3.55
202405   ,3.37   ,1.09   ,0.81   ,4.38   ,4.37   ,0.51   ,0.27   ,1.46   ,1.64   ,6.91   ,0.06   ,1.84   ,0.95   ,5.98   ,4.02   ,1.69   ,2.32   ,5.60   ,3.80   ,7.72   ,3.39   ,1.45   ,5.43   ,4.43   ,0.83
202406  ,-3.76  ,-2.93  ,-2.42   ,1.67  ,-0.51  ,-2.60  ,-2.41  ,-2.05   ,0.83  ,-0.11  ,-2.25  ,-0.10  ,-1.55   ,0.80   ,0.58  ,-9.03   ,0.22  ,-1.37  ,-2.57   ,2.18  ,-5.05   ,1.25  ,-0.49   ,2.35  ,-3.22
202407  ,-2.40   ,0.34  ,-0.60  ,-1.07  ,-2.39  ,-0.33  ,-0.74   ,2.35   ,0.18  ,-1.11   ,1.17   ,1.26   ,1.22   ,1.49  ,-0.26   ,0.19   ,1.77   ,1.17   ,1.75   ,0.48  ,-0.24   ,1.07   ,1.24   ,2.50  ,-0.41
202408  ,-1.92   ,1.60   ,1.15   ,3.01   ,0.70   ,1.37   ,2.24   ,2.12   ,1.23   ,4.24  ,-2.75   ,1.48  ,-0.11  ,-0.52   ,3.09   ,0.98   ,3.27   ,0.55   ,3.48   ,3.82   ,3.89   ,3.58   ,4.24   ,5.84   ,3.25
202409   ,6.85   ,3.36   ,5.11   ,5.17   ,5.82  ,11.72   ,4.40   ,5.93   ,5.36   ,8.02   ,9.84   ,8.60  ,11.43   ,6.19   ,8.04  ,18.77   ,5.06   ,5.86   ,8.80   ,2.12  ,19.35  ,10.24   ,3.70   ,5.26   ,3.39
202410   ,1.73  ,-0.73  ,-0.97  ,-2.15  ,-1.90  ,-3.50  ,-3.53  ,-2.41  ,-0.62  ,-2.83  ,-5.52  ,-1.30  ,-6.02  ,-0.80  ,-0.63  ,-8.33  ,-8.64  ,-7.32  ,-6.51  ,-1.34  ,-9.29  ,-8.61  ,-4.70  ,-3.54  ,-2.55
202411  ,-3.26  ,-2.43   ,0.22  ,-2.55  ,-4.35  ,-3.99   ,0.09  ,-0.57   ,0.67   ,1.49  ,-0.75  ,-1.99   ,0.92  ,-0.33   ,2.22  ,-2.51  ,-1.33  ,-0.38   ,0.19   ,8.24  ,-2.56  ,-1.30   ,0.90   ,5.70   ,6.83
202412  ,-2.74  ,-1.64  ,-1.78  ,-1.12  ,-0.41   ,1.26  ,-1.83  ,-2.24  ,-0.52  ,-3.19  ,-6.81   ,1.03  ,-5.02  ,-3.64  ,-1.73  ,-3.95  ,-5.68  ,-4.25  ,-2.61  ,-6.35  ,-5.21  ,-4.02  ,-1.86  ,-4.94  ,-5.52
202501  ,-1.13   ,0.68   ,0.86   ,5.37   ,2.44  ,-0.84   ,0.98   ,0.09   ,2.42   ,2.03   ,2.67  ,-0.56   ,4.69   ,4.64  ,-0.38   ,2.37   ,2.25   ,1.83   ,2.11   ,2.81  ,-0.95  ,-0.93   ,0.22   ,5.15   ,5.71
202502  ,-1.30   ,0.04   ,1.00   ,0.19  ,-2.10  ,-3.85   ,1.16  ,-0.74   ,3.10   ,0.99  ,-0.81   ,1.58  ,-1.42   ,3.10   ,2.79  ,-5.83  ,-3.42  ,-0.38  ,-2.90  ,-5.29  ,-2.46  ,-0.14  ,-3.32   ,1.76  ,-0.70
202503   ,1.07   ,0.28   ,1.44   ,1.02   ,0.64  ,-2.13   ,0.63   ,0.21   ,1.04   ,4.90  ,-2.35  ,-0.89  ,-0.55   ,2.16   ,1.21  ,-3.71  ,-0.65  ,-0.99  ,-0.25  ,-5.68  ,-3.33   ,0.85  ,-1.08  ,-1.55  ,-0.81
202504   ,0.07   ,1.09   ,1.21  ,-0.01   ,3.49  ,-0.63   ,2.39   ,0.87  ,-0.17   ,5.81  ,-0.45  ,-0.87   ,2.76   ,0.92  ,-1.04  ,-1.28   ,0.81   ,5.70   ,3.07  ,-4.69   ,0.33   ,5.37   ,3.82   ,5.71   ,3.40
202505   ,3.18   ,1.99   ,4.71   ,4.45   ,7.76   ,2.82   ,2.00   ,3.86   ,5.85   ,2.39   ,5.93   ,9.12   ,5.74   ,2.50   ,9.73  ,10.34   ,5.72   ,3.19   ,4.78   ,6.44   ,5.64   ,2.92   ,5.70   ,4.58   ,9.21
