Date,SMALL LoOP,ME1 OP2,ME1 OP3,ME1 OP4,SMALL HiOP,ME2 OP1,ME2 OP2,ME2 OP3,ME2 OP4,ME2 OP5,ME3 OP1,ME3 OP2,ME3 OP3,ME3 OP4,ME3 OP5,ME4 OP1,ME4 OP2,ME4 OP3,ME4 OP4,ME4 OP5,BIG LoOP,ME5 OP2,ME5 OP3,ME5 OP4,BIG HiOP
201803  ,-2.16  ,-2.86  ,-0.39  ,-1.15  ,-0.22  ,-2.42  ,-2.73   ,0.70  ,-2.12  ,-0.47  ,-2.43  ,-1.63  ,-1.24  ,-0.87  ,-0.64  ,-1.57  ,-0.77  ,-0.96  ,-1.65   ,2.06  ,-1.93  ,-3.17  ,-1.04  ,-0.68  ,-0.76
201804  ,-3.24  ,-2.41  ,-3.62  ,-2.54  ,-3.27  ,-1.42   ,1.53  ,-1.18  ,-1.14  ,-4.04   ,1.28   ,2.25   ,0.03  ,-1.43  ,-1.99   ,2.80  ,-0.62   ,1.87  ,-2.21  ,-1.04   ,1.30  ,-0.14   ,0.12   ,0.58   ,1.65
201805  ,-0.12  ,-1.56   ,1.42   ,0.99   ,1.20  ,-2.52  ,-0.20  ,-1.44  ,-1.21   ,2.33  ,-0.80   ,0.36   ,0.78   ,0.42   ,1.78  ,-2.16  ,-2.27  ,-1.97  ,-0.92   ,1.43  ,-3.68  ,-2.31  ,-0.35  ,-0.58  ,-0.30
201806  ,-3.44  ,-3.41  ,-3.20  ,-3.05  ,-3.02  ,-3.44  ,-2.89  ,-4.58  ,-3.22  ,-0.85  ,-1.29  ,-3.09  ,-3.34  ,-2.31  ,-3.87  ,-2.94  ,-3.35  ,-4.75  ,-2.66  ,-0.90  ,-4.80  ,-2.69  ,-2.17  ,-1.89  ,-0.09
201807  ,-0.88  ,-0.49  ,-1.91  ,-0.96  ,-1.78  ,-1.17  ,-0.34  ,-1.02  ,-0.62  ,-0.19  ,-0.34  ,-1.33  ,-0.29   ,0.50  ,-3.99   ,0.29  ,-0.93  ,-0.77  ,-0.43  ,-3.04   ,1.55   ,0.71  ,-0.77  ,-0.26   ,1.19
201808   ,0.00   ,0.03  ,-0.65   ,0.11   ,0.99  ,-0.35  ,-1.64  ,-1.59  ,-1.31   ,2.70  ,-2.34  ,-0.91  ,-1.34  ,-0.88   ,0.73  ,-1.45  ,-1.71  ,-0.30  ,-0.80  ,-2.19   ,0.51   ,0.04   ,0.12  ,-1.48   ,1.23
201809  ,-0.21  ,-0.21   ,0.68   ,0.47  ,-0.83   ,1.66   ,2.39   ,1.93   ,0.08   ,3.31   ,1.63   ,2.19   ,1.89   ,1.03   ,0.73   ,2.92   ,2.13   ,1.13   ,0.33   ,0.97   ,4.46   ,4.91   ,2.79   ,2.57   ,3.23
201810  ,-7.83  ,-7.55  ,-7.68  ,-8.02  ,-7.73  ,-8.29  ,-8.57  ,-8.30  ,-9.27 ,-11.03  ,-9.67  ,-8.25  ,-8.40 ,-10.24 ,-11.22 ,-10.02  ,-9.47  ,-7.98  ,-8.78 ,-10.17  ,-5.95  ,-8.89  ,-8.23  ,-7.30 ,-12.38
201811  ,-0.09  ,-0.28   ,1.54   ,0.71   ,1.14   ,0.18   ,1.20   ,1.62   ,2.04   ,2.27   ,2.84   ,1.63   ,3.31   ,4.66   ,2.43   ,2.98   ,3.06   ,3.12   ,3.33   ,1.97  ,-1.98   ,1.88   ,2.51   ,0.41  ,-0.33
201812  ,-9.92  ,-9.75 ,-10.17 ,-10.76 ,-12.76  ,-9.03  ,-9.33 ,-11.52  ,-9.75 ,-12.64  ,-9.32 ,-10.25  ,-7.96 ,-10.36 ,-13.76  ,-9.47  ,-7.78  ,-6.09  ,-6.95  ,-9.69  ,-7.74  ,-7.25  ,-5.78  ,-5.54  ,-6.36
201901   ,4.47   ,4.30   ,4.87   ,4.70   ,6.99   ,2.10   ,3.76   ,2.35   ,3.08   ,9.61   ,3.11   ,3.62   ,3.63   ,6.14   ,6.96   ,5.16   ,5.83   ,3.78   ,4.42   ,6.77   ,7.55   ,4.48   ,5.82   ,4.34   ,6.21
201902   ,3.43   ,2.76   ,1.15   ,2.68   ,2.14   ,3.23   ,2.75   ,3.49   ,2.95   ,0.12  ,-0.98   ,1.73   ,1.27   ,2.00   ,2.53   ,0.67   ,1.76   ,0.95   ,0.25   ,1.27  ,-2.97  ,-1.04   ,0.43   ,0.70   ,3.14
201903   ,0.65   ,0.73   ,0.04   ,0.40   ,1.76   ,0.15  ,-0.00   ,0.37  ,-0.01   ,1.68  ,-1.82  ,-0.90  ,-1.64  ,-1.47  ,-0.85  ,-0.87   ,0.26   ,1.29  ,-0.67   ,0.61   ,1.12  ,-0.15   ,0.89   ,0.62  ,-0.11
201904  ,-0.63   ,0.05   ,0.60   ,0.84   ,1.16   ,0.08   ,2.24  ,-0.32   ,0.85   ,2.58   ,2.17   ,2.48   ,1.09   ,2.28   ,0.57   ,1.35   ,0.34   ,0.43   ,0.23   ,0.34   ,1.61   ,2.03   ,1.55   ,1.49   ,1.31
201905  ,-3.15  ,-2.76  ,-2.43  ,-2.20  ,-0.78  ,-3.18  ,-4.87  ,-3.30   ,0.07  ,-2.07  ,-4.28  ,-3.89  ,-3.66  ,-5.30  ,-2.52  ,-4.33  ,-6.56  ,-3.52  ,-5.64  ,-3.07  ,-4.08  ,-4.83  ,-4.35  ,-2.15  ,-2.57
201906   ,2.53   ,3.44   ,3.83   ,1.41   ,3.34   ,2.29   ,3.26   ,2.53   ,1.13   ,0.52   ,1.23   ,2.56   ,1.06   ,2.67   ,1.83   ,1.69   ,3.06   ,1.68   ,3.39   ,0.83   ,1.71   ,3.52   ,3.78   ,3.50   ,1.47
201907   ,1.73   ,1.77   ,1.98   ,2.65   ,3.45   ,0.95   ,0.39   ,1.96   ,4.05   ,2.47  ,-0.57  ,-0.55   ,1.89   ,0.68   ,3.22  ,-0.86  ,-0.85   ,1.89   ,2.12   ,2.52  ,-0.31  ,-1.39   ,0.31  ,-0.82   ,3.11
201908  ,-3.64  ,-3.47  ,-3.73  ,-3.73  ,-2.80  ,-3.32  ,-3.53  ,-4.77  ,-2.80  ,-2.24  ,-2.15  ,-1.17  ,-1.54  ,-3.27  ,-3.54  ,-3.14  ,-1.34   ,1.88  ,-1.22  ,-0.88  ,-2.29  ,-0.06  ,-1.13   ,0.73  ,-1.25
201909   ,2.80   ,3.35   ,3.13   ,2.67   ,2.53   ,3.50   ,4.58   ,3.85   ,3.69   ,2.03   ,6.30   ,2.28   ,3.12   ,4.26   ,3.07   ,4.70   ,4.41   ,5.29   ,5.85   ,2.76   ,5.08   ,3.33   ,5.59   ,3.90   ,1.36
201910   ,4.21   ,6.50   ,7.80   ,6.16   ,4.87   ,6.67   ,6.48   ,5.82   ,7.85   ,5.46   ,4.65   ,7.18   ,6.07   ,8.34   ,4.93   ,3.75   ,6.64   ,3.86   ,5.08   ,6.48   ,3.65   ,4.87   ,4.70   ,5.84   ,4.53
201911   ,1.08   ,1.08   ,0.53   ,2.84   ,3.96   ,1.35   ,1.93   ,1.15   ,0.19   ,3.64   ,1.26   ,1.94   ,2.79   ,0.83   ,1.70  ,-0.15   ,0.22   ,2.58  ,-0.31   ,2.20   ,0.60   ,2.44   ,1.52  ,-0.56  ,-0.30
201912   ,3.54   ,5.85   ,5.07   ,5.84   ,5.18   ,1.73   ,4.37   ,3.12   ,0.95   ,2.77   ,1.30   ,3.20   ,4.53   ,2.85   ,0.82   ,1.14   ,2.00   ,3.49   ,2.12   ,2.88   ,2.40   ,1.96   ,2.42   ,0.60   ,2.90
202001  ,-0.83  ,-1.34  ,-3.33  ,-3.52  ,-4.82  ,-4.59  ,-4.90  ,-3.59  ,-3.01  ,-3.35  ,-2.64  ,-4.02  ,-3.78  ,-3.84  ,-4.54  ,-4.34  ,-1.06  ,-4.39  ,-5.69  ,-4.11  ,-1.82  ,-1.73  ,-1.31  ,-1.13  ,-0.80
202002 ,-15.03 ,-15.05 ,-14.71 ,-15.36 ,-19.49 ,-12.78 ,-13.44 ,-16.00 ,-14.40 ,-14.74 ,-13.08 ,-11.23 ,-13.10 ,-12.05 ,-15.92 ,-12.23 ,-11.48 ,-11.30 ,-11.76 ,-12.18  ,-7.41 ,-11.49  ,-8.17 ,-10.62  ,-8.03
202003  ,-5.12  ,-2.27  ,-5.78  ,-9.47  ,-9.21   ,1.45  ,-1.65  ,-5.07  ,-3.84  ,-9.14  ,-2.11  ,-2.65  ,-2.72  ,-4.76 ,-11.75  ,-3.90  ,-4.58  ,-1.77  ,-5.83  ,-6.91  ,-8.02  ,-5.46  ,-5.72  ,-2.50  ,-5.11
202004   ,7.02   ,5.86   ,6.15   ,9.16  ,12.43   ,2.51   ,5.24   ,5.14   ,8.51  ,12.33   ,3.17   ,4.74   ,5.12   ,6.82  ,10.12   ,4.12   ,5.57   ,4.93   ,5.53   ,8.69   ,1.13   ,5.05   ,6.09   ,2.25   ,7.18
202005   ,7.63   ,6.69   ,7.78  ,10.20  ,12.48   ,5.19   ,8.00   ,8.92   ,9.64  ,11.12   ,6.42   ,7.03   ,7.78   ,8.06  ,12.92   ,6.13   ,5.70   ,8.37   ,8.60  ,10.26   ,4.30   ,7.20   ,7.58   ,5.02   ,4.83
202006   ,1.56   ,1.70   ,2.55   ,0.81   ,0.23  ,-0.74   ,0.48  ,-2.99   ,0.85   ,2.06  ,-2.01  ,-1.09  ,-3.42  ,-1.77  ,-2.59  ,-1.04  ,-0.41  ,-1.75  ,-1.01   ,0.17  ,-4.93   ,0.78   ,0.03  ,-0.19   ,2.94
202007  ,-3.20  ,-3.75  ,-5.31  ,-3.91  ,-5.97  ,-3.63  ,-2.69  ,-3.24  ,-6.97  ,-5.36  ,-3.24  ,-3.26  ,-4.96  ,-1.42  ,-2.84  ,-5.28  ,-2.65  ,-6.62  ,-2.73  ,-2.91  ,-0.51  ,-3.48  ,-2.55  ,-2.44   ,1.48
202008   ,7.24   ,5.94   ,8.27   ,9.37  ,14.16   ,6.61   ,7.17   ,8.67  ,10.49  ,14.32   ,8.72   ,6.19  ,11.20  ,10.19   ,8.98  ,11.05   ,6.47  ,10.18   ,9.92  ,10.38   ,9.72   ,9.74   ,9.40   ,6.20   ,4.03
202009   ,5.99   ,6.59   ,9.34   ,8.22   ,7.83   ,4.71   ,6.99   ,6.17   ,5.59   ,5.42   ,6.94   ,3.00   ,4.27   ,3.81   ,5.79   ,4.55   ,2.51   ,2.54   ,2.64   ,3.75  ,-2.23   ,2.41   ,2.16   ,0.55   ,2.82
202010  ,-5.06  ,-3.44  ,-4.70  ,-5.07  ,-2.76  ,-3.94  ,-3.91  ,-2.07  ,-2.81  ,-2.86  ,-0.80  ,-3.48  ,-3.90  ,-3.80  ,-1.37  ,-3.53  ,-3.87  ,-2.94  ,-3.15  ,-0.95  ,-5.09  ,-1.94  ,-2.14  ,-2.70   ,1.37
202011   ,3.73   ,5.12   ,6.57   ,6.65   ,8.21   ,3.63   ,6.41   ,7.37   ,5.12   ,8.27   ,3.03   ,4.63   ,4.10   ,6.68  ,10.95   ,6.19   ,7.61   ,6.49   ,7.78   ,7.17  ,11.03  ,12.94  ,11.42  ,14.03  ,12.72
202012   ,1.51   ,2.33   ,2.54   ,3.22   ,0.32   ,1.67   ,4.31   ,4.83   ,1.94   ,2.21   ,1.21   ,4.77   ,3.91   ,6.41   ,2.67   ,3.33   ,4.88   ,4.18   ,3.53   ,2.75   ,2.76   ,2.75   ,5.57   ,3.64   ,4.74
202101   ,0.31  ,-0.88  ,-2.93  ,-1.01  ,-1.24  ,-0.76   ,0.05  ,-2.41  ,-1.23  ,-1.92  ,-2.99  ,-0.67  ,-0.34  ,-2.40  ,-1.86  ,-0.21  ,-1.47   ,1.79  ,-0.54   ,0.49   ,0.61  ,-1.16  ,-3.92   ,0.61  ,-1.47
202102   ,1.93   ,1.18   ,2.51   ,1.66   ,3.29   ,0.70  ,-0.06  ,-1.52   ,0.00   ,1.21  ,-1.55  ,-2.42   ,0.08  ,-0.26  ,-0.21   ,4.03   ,1.81   ,0.91   ,0.29  ,-2.44   ,5.03   ,0.64   ,0.17  ,-1.54   ,3.61
202103   ,1.62   ,1.83   ,2.92   ,3.76   ,3.92   ,1.52   ,2.19   ,2.07   ,2.91   ,2.38   ,2.88   ,5.40   ,3.82   ,3.09   ,3.04   ,3.64   ,5.55   ,3.74   ,2.73   ,3.90   ,3.73   ,4.51   ,0.56   ,1.57  ,-3.03
202104  ,-1.83  ,-0.79  ,-1.47  ,-0.30  ,-1.85  ,-3.04  ,-1.53  ,-0.92  ,-2.13  ,-1.78  ,-2.32  ,-1.99  ,-1.33  ,-0.69  ,-0.91  ,-3.61  ,-0.19  ,-1.54  ,-3.09  ,-1.64  ,-2.91  ,-1.61  ,-1.62  ,-1.32  ,-0.69
202105   ,0.50   ,0.22   ,1.58   ,1.19   ,0.28   ,0.19  ,-0.67  ,-0.98  ,-1.91  ,-1.17  ,-2.55   ,0.00  ,-0.81  ,-2.73  ,-0.39  ,-2.16   ,0.10  ,-0.80  ,-0.71  ,-1.34   ,1.47   ,1.07   ,3.83   ,1.70  ,-0.83
202106  ,-0.04   ,1.04   ,1.42   ,0.48   ,3.31  ,-1.09   ,1.92   ,1.22   ,3.45   ,2.68   ,1.35   ,1.26   ,1.64   ,1.16   ,2.98  ,-0.98   ,2.49   ,0.80  ,-0.83   ,3.26  ,-2.59  ,-0.86   ,1.57   ,0.55  ,-1.43
202107  ,-0.42   ,0.67   ,0.84  ,-0.86  ,-1.94  ,-0.35   ,1.94   ,1.29   ,2.33  ,-0.96  ,-1.09   ,1.35   ,1.27  ,-0.96   ,0.84  ,-2.96  ,-1.82  ,-1.97   ,0.41  ,-1.23  ,-1.98  ,-0.26  ,-0.70  ,-1.84  ,-1.20
202108   ,0.95   ,0.76   ,1.69   ,1.75   ,1.30   ,2.83   ,1.68   ,0.49   ,1.91   ,3.03   ,3.51   ,1.93   ,3.19   ,1.95   ,1.55  ,-0.45   ,2.52   ,2.11   ,4.31   ,3.53   ,0.42   ,4.38   ,1.61   ,2.77   ,6.43
202109   ,1.60   ,1.90   ,2.25   ,1.48   ,1.23   ,2.32   ,2.82   ,1.70   ,0.87   ,1.48   ,0.71   ,1.21   ,2.07   ,2.83   ,3.05   ,3.74   ,2.17   ,3.25   ,1.28   ,2.39   ,3.54   ,3.09   ,2.48   ,4.46   ,2.56
202110  ,-4.75  ,-4.93  ,-4.16  ,-4.48  ,-4.33  ,-4.67  ,-4.50  ,-3.62  ,-3.60  ,-5.76  ,-4.82  ,-4.88  ,-3.35  ,-3.20  ,-3.07  ,-2.91  ,-3.56  ,-5.78  ,-4.85  ,-3.54  ,-4.87  ,-4.31  ,-1.99  ,-5.05  ,-2.49
202111  ,-4.10  ,-5.03  ,-4.85  ,-3.64  ,-6.03  ,-4.22  ,-6.21  ,-3.77  ,-5.92  ,-7.39  ,-4.48  ,-5.41  ,-4.66  ,-5.65  ,-3.19  ,-5.86  ,-4.61  ,-6.20  ,-8.29  ,-5.07  ,-3.15  ,-1.92  ,-2.00  ,-2.04  ,-1.56
202112   ,1.73   ,2.41   ,2.88   ,0.60  ,-0.20   ,4.07   ,3.36   ,3.92  ,-0.47  ,-1.18   ,2.15   ,3.58   ,1.91   ,1.85  ,-1.17  ,-0.73   ,0.96   ,1.92  ,-1.08  ,-1.93   ,2.98   ,1.30   ,2.34   ,0.59   ,0.23
202201  ,-4.93  ,-4.88  ,-5.76  ,-8.56  ,-9.88  ,-5.43  ,-5.63  ,-7.87  ,-8.82 ,-12.88  ,-3.78  ,-4.67  ,-5.85  ,-6.95  ,-9.83  ,-0.16  ,-3.83  ,-2.90  ,-7.36 ,-10.17   ,1.21  ,-8.17  ,-1.52  ,-5.73 ,-10.42
202202   ,1.90   ,0.56   ,1.81   ,1.69   ,1.20   ,2.44   ,2.87   ,2.15   ,3.22   ,2.68   ,1.93   ,2.30   ,0.81   ,0.77   ,2.10   ,0.92   ,1.45   ,3.68   ,2.24   ,1.20  ,-0.09  ,-0.08  ,-1.53  ,-0.67  ,-2.30
202203  ,-2.14  ,-3.52  ,-2.88  ,-1.98   ,0.19  ,-5.40  ,-5.81  ,-2.93  ,-2.89   ,0.02  ,-4.48  ,-6.20  ,-4.15  ,-4.84  ,-3.94  ,-2.60  ,-3.19  ,-4.59  ,-7.29  ,-3.81  ,-0.01  ,-1.21  ,-0.46  ,-1.74  ,-0.40
202204  ,-8.62  ,-7.70  ,-8.57 ,-10.63 ,-10.17  ,-8.51  ,-8.31  ,-8.41 ,-10.77 ,-11.36  ,-6.36  ,-7.50  ,-8.05  ,-8.21  ,-8.43  ,-6.89  ,-8.04  ,-8.21  ,-7.58  ,-5.18  ,-7.91  ,-7.43  ,-8.96  ,-8.17 ,-10.60
202205   ,2.39   ,2.86   ,2.67   ,2.65   ,2.30   ,2.50   ,1.32   ,2.19   ,1.60   ,0.98  ,-0.06   ,0.33   ,0.40   ,1.11   ,0.17   ,0.08   ,0.01   ,3.77   ,0.75  ,-0.39   ,1.29   ,2.48  ,-0.11   ,1.93   ,1.58
202206  ,-4.62  ,-5.72  ,-5.28  ,-5.64  ,-4.92  ,-4.29  ,-5.53  ,-6.80  ,-5.17  ,-6.44  ,-3.49  ,-3.96  ,-3.90  ,-6.22  ,-6.60  ,-1.75  ,-7.05  ,-4.15  ,-1.55  ,-4.67  ,-6.97  ,-6.47  ,-7.03  ,-6.47 ,-10.39
202207   ,3.53   ,4.62   ,3.97   ,5.51   ,7.17   ,5.97   ,5.17   ,6.30   ,8.07   ,8.66   ,4.34   ,5.06   ,6.41   ,6.72   ,8.43   ,1.90   ,4.85   ,5.91   ,5.73   ,7.98   ,3.71   ,4.75   ,4.97   ,6.47   ,8.29
202208  ,-2.87  ,-1.89  ,-2.24  ,-2.67   ,0.16  ,-1.37  ,-1.44  ,-2.13  ,-2.06   ,0.06  ,-1.62  ,-2.43  ,-2.04  ,-1.89  ,-2.48  ,-2.33  ,-3.03  ,-2.56  ,-2.57  ,-3.23  ,-0.23  ,-2.81  ,-4.02  ,-3.47  ,-4.37
202209  ,-7.57  ,-6.86  ,-7.48  ,-8.28 ,-10.22  ,-6.56  ,-7.12  ,-7.22  ,-9.53  ,-8.72  ,-5.78  ,-6.32  ,-6.76  ,-8.55  ,-8.74  ,-3.77  ,-6.33  ,-8.87  ,-6.65  ,-8.36  ,-7.77  ,-9.54 ,-10.66 ,-11.54  ,-9.15
202210   ,0.39  ,-0.32  ,-0.23   ,0.40   ,1.86   ,1.02   ,0.50   ,1.21   ,1.66   ,3.14   ,1.23   ,1.26  ,-0.56   ,0.48  ,-0.94  ,-0.32  ,-0.10   ,0.57   ,0.45   ,1.46   ,2.14   ,2.86   ,2.72   ,0.95   ,4.29
202211  ,12.08  ,11.68  ,10.20  ,12.48  ,13.91   ,9.60  ,10.15  ,11.42  ,11.39  ,11.62  ,11.73  ,10.38  ,10.70   ,9.36  ,10.63  ,10.45   ,9.21   ,9.10  ,10.77   ,9.96  ,12.60  ,11.56   ,9.75  ,12.78   ,7.33
202212   ,3.03   ,3.62   ,2.50   ,2.62  ,-0.48   ,3.82   ,3.79   ,2.16   ,1.65   ,1.25   ,5.17   ,0.81   ,2.06   ,3.92   ,1.37   ,5.39   ,0.47  ,-0.38   ,2.10   ,0.66   ,5.76  ,-1.15  ,-1.73  ,-1.94  ,-0.84
202301   ,4.86   ,4.47   ,3.64   ,3.62   ,4.00   ,4.47   ,4.85   ,5.70   ,4.63   ,6.31   ,5.64   ,3.73   ,3.18   ,3.75   ,3.73   ,2.33   ,3.49   ,3.47   ,2.94   ,3.30   ,4.65   ,6.00   ,5.60   ,6.94   ,4.74
202302  ,-1.00  ,-0.72  ,-1.97  ,-2.39  ,-4.17  ,-1.62  ,-2.52  ,-2.19  ,-4.61  ,-5.15  ,-2.11  ,-2.30  ,-3.55  ,-3.54  ,-5.29  ,-2.68  ,-5.51  ,-1.41  ,-2.11  ,-3.54  ,-1.70  ,-2.36  ,-4.59  ,-4.26  ,-5.76
202303   ,3.85   ,5.18   ,5.11   ,3.76   ,5.64   ,2.10   ,5.64   ,3.55   ,4.36   ,3.82   ,3.24   ,4.92   ,4.29   ,3.39   ,2.88   ,2.86   ,3.93   ,4.30   ,4.11   ,4.12   ,2.10   ,4.10   ,5.45   ,5.72   ,5.02
202304  ,-1.04  ,-1.10  ,-1.97  ,-2.35  ,-3.19  ,-0.47   ,0.61   ,0.28  ,-1.70  ,-2.15   ,1.46   ,1.65  ,-0.14  ,-0.28  ,-2.95   ,1.97   ,1.66   ,0.11  ,-0.16  ,-1.10   ,0.69  ,-0.25  ,-0.81   ,1.53  ,-0.25
202305  ,-3.92  ,-3.29  ,-2.47  ,-1.48  ,-3.01  ,-2.57  ,-2.97  ,-3.16  ,-3.56  ,-3.45  ,-2.02  ,-3.05  ,-1.41  ,-2.77  ,-3.64  ,-1.97  ,-0.59  ,-1.00  ,-0.19   ,0.55   ,0.57   ,2.30   ,1.16   ,1.27   ,3.30
202306   ,3.34   ,4.50   ,2.93   ,3.84   ,4.30   ,2.91   ,3.93   ,3.56   ,3.14   ,3.62  ,-0.26   ,3.72   ,4.65   ,2.32   ,0.18   ,2.29   ,2.46   ,2.14   ,3.66   ,1.28   ,5.88   ,2.65   ,7.68   ,1.30   ,4.15
202307   ,2.41   ,2.65   ,3.20   ,1.81  ,-0.10   ,4.07   ,4.20   ,3.62   ,1.68   ,1.12   ,6.08   ,3.25   ,3.56   ,2.83   ,3.46   ,7.19   ,3.30   ,2.42   ,4.04   ,2.24   ,4.99   ,1.81   ,2.48   ,1.49   ,2.52
202308  ,-0.31  ,-1.25  ,-1.41  ,-1.33  ,-2.31   ,0.22   ,0.40  ,-1.31  ,-2.31  ,-1.97   ,0.24  ,-0.57  ,-0.85   ,0.76  ,-3.70  ,-0.96  ,-0.50  ,-0.81   ,0.77  ,-2.68  ,-1.97  ,-1.93  ,-1.30  ,-2.29  ,-2.87
202309  ,-0.82  ,-0.48  ,-0.76  ,-1.41  ,-2.38  ,-1.11  ,-1.46  ,-0.71  ,-2.69  ,-4.06  ,-0.72  ,-3.04  ,-2.70  ,-3.52  ,-4.67  ,-0.16  ,-2.89  ,-2.86  ,-3.84  ,-5.61   ,0.27  ,-2.11  ,-1.19  ,-3.67  ,-2.70
202310  ,-5.35  ,-4.99  ,-5.85  ,-5.50  ,-9.30  ,-3.64  ,-3.44  ,-6.31  ,-4.24  ,-6.26  ,-3.21  ,-2.74  ,-1.40  ,-4.78  ,-5.18  ,-2.63  ,-3.62  ,-4.39  ,-5.04  ,-5.65  ,-3.63  ,-5.47  ,-5.09  ,-4.97  ,-3.78
202311   ,5.48   ,7.60   ,8.31   ,9.11   ,6.37   ,5.33   ,7.21   ,8.82   ,7.01  ,11.72   ,3.67   ,3.65   ,7.08   ,6.50  ,10.19   ,2.72   ,5.40   ,6.24   ,6.69  ,10.24   ,4.30   ,5.65   ,8.73  ,10.44  ,12.27
202312   ,4.93   ,5.19   ,5.82   ,5.69   ,5.15   ,6.54   ,7.21   ,4.34   ,6.21   ,7.06   ,4.57   ,5.68   ,6.94   ,6.20   ,8.91   ,4.55   ,4.30   ,6.93   ,5.49   ,7.05   ,4.99   ,2.40   ,2.10   ,6.28   ,6.20
202401   ,1.44   ,1.48   ,2.14   ,1.60  ,-0.85   ,0.19   ,0.85   ,3.45   ,0.38  ,-0.16  ,-0.22   ,0.30  ,-0.67   ,0.01  ,-1.51   ,1.43   ,0.98  ,-0.69   ,0.43  ,-1.84   ,4.14   ,4.03   ,6.54   ,1.63   ,3.34
202402   ,0.71   ,1.09   ,1.68  ,-0.18  ,-0.40   ,1.76   ,0.71   ,0.46  ,-1.73   ,3.43   ,3.53   ,0.57   ,0.10  ,-0.76   ,0.93   ,0.78  ,-1.54  ,-1.38   ,1.85   ,0.47   ,5.23   ,4.29   ,6.42   ,0.36   ,1.81
202403   ,3.27   ,2.56   ,0.06   ,4.60   ,0.98   ,2.35   ,2.94   ,6.27   ,4.28   ,2.37   ,4.43   ,3.32   ,3.39   ,2.08   ,1.87   ,4.81   ,3.41   ,3.35   ,4.44   ,3.16   ,2.05   ,5.61   ,3.58   ,2.25   ,2.76
202404  ,-7.43  ,-6.35  ,-6.28  ,-7.61  ,-8.80  ,-5.91  ,-4.94  ,-4.93  ,-6.75  ,-9.33  ,-5.80  ,-4.35  ,-5.37  ,-6.24  ,-6.72  ,-4.77  ,-3.46  ,-4.77  ,-5.15  ,-6.72  ,-5.34  ,-2.65  ,-4.18  ,-3.88  ,-9.80
202405  ,-0.04   ,0.50  ,-0.17   ,0.40  ,-0.09   ,1.82   ,2.94   ,1.04   ,0.32   ,0.19   ,4.16  ,-0.64  ,-1.13   ,1.77  ,-0.75   ,1.18  ,-1.19  ,-0.40  ,-0.16   ,0.23   ,4.32  ,-0.48  ,-1.04   ,0.59   ,2.24
202406   ,1.72   ,0.76   ,1.77   ,2.55   ,2.00   ,2.50   ,1.50   ,1.88   ,0.84   ,0.61  ,-3.09   ,0.22   ,0.18   ,0.98  ,-1.64  ,-1.35  ,-2.90  ,-1.26  ,-1.22   ,0.63   ,0.21  ,-3.02  ,-2.22   ,0.39   ,0.80
202407   ,6.43   ,5.41   ,6.75   ,6.67   ,6.14   ,6.23   ,6.25   ,6.09   ,6.01   ,7.21   ,8.90  ,10.57   ,7.94   ,8.36   ,5.44   ,9.82  ,10.45  ,10.84   ,8.94   ,8.43   ,6.72   ,7.72   ,4.34   ,4.79   ,6.83
202408  ,-0.70  ,-0.67  ,-1.83  ,-0.14   ,0.48  ,-0.18   ,0.45  ,-1.29   ,1.63   ,2.52  ,-0.06  ,-1.20  ,-0.27  ,-0.85   ,4.60  ,-2.34  ,-1.74   ,1.11  ,-0.05   ,5.96  ,-5.56  ,-1.72  ,-1.12   ,0.90   ,4.59
202409  ,-0.44   ,0.25   ,0.26  ,-0.24   ,1.36   ,1.70   ,1.82   ,0.37   ,2.55   ,2.71   ,1.39   ,2.37   ,3.60   ,2.55   ,2.86   ,1.07   ,4.17   ,2.96   ,2.00   ,2.22  ,-0.99  ,-1.43  ,-0.80   ,2.02  ,-0.23
202410  ,-5.88  ,-5.75  ,-6.29  ,-7.24  ,-6.91  ,-5.76  ,-5.71  ,-5.02  ,-5.60  ,-6.86  ,-3.08  ,-5.75  ,-5.27  ,-6.32  ,-6.64  ,-4.59  ,-4.52  ,-5.14  ,-6.18  ,-4.24   ,0.46  ,-5.58  ,-3.21  ,-4.69  ,-3.32
202411   ,3.58   ,1.85   ,3.51   ,3.51   ,3.57   ,2.19   ,1.34   ,0.13   ,0.47   ,1.39   ,1.51   ,2.11   ,1.14   ,1.98   ,0.04   ,3.22   ,4.81  ,-0.38  ,-0.88   ,1.12   ,6.05  ,-3.88  ,-1.62  ,-0.28   ,2.05
202412  ,-3.02  ,-1.98  ,-0.80  ,-2.69  ,-3.36  ,-1.49  ,-1.79  ,-1.14  ,-1.45  ,-3.49  ,-0.90  ,-0.38  ,-1.64  ,-2.89   ,0.98  ,-3.38  ,-3.65  ,-1.60  ,-2.16  ,-1.12  ,-2.37  ,-1.48   ,3.54  ,-1.11  ,-1.06
202501   ,2.87   ,1.19   ,0.57   ,1.24   ,2.04   ,1.06   ,0.53   ,0.39   ,1.58   ,0.47   ,2.05   ,0.25   ,0.42  ,-0.74   ,2.45   ,2.47   ,1.82   ,0.75   ,1.08   ,2.61   ,5.07   ,0.01  ,-1.63   ,1.62   ,1.35
